Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
25	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
25	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
25	3	Picture	tre	110763	0	1	10026	1	0	10000	other	0
25	4	Picture	due	120957	0	1	10026	1	0	10000	other	0
25	5	Picture	uno	131150	0	1	10026	1	0	10000	other	0
25	6	Picture	zero	141343	0	1	10026	1	0	10000	other	0
25	7	Picture	neutraltest	151536	0	1	167	1	0	10	other	0
25	8	Picture	NMM	151871	0	1	20052	1	0	20000	other	0
25	9	Picture	fix1	172090	0	1	10026	1	0	10000	other	0
25	10	Picture	NWK	182283	0	1	20052	1	0	20000	other	0
25	10	Response	2	190377	8094	0	NA	NA	NA	NA	NA	NA
25	11	Picture	fix1	202503	0	1	10026	1	0	10000	other	0
25	12	Picture	NMK	212696	0	1	20052	1	0	20000	other	0
25	12	Response	1	216171	3475	0	NA	NA	NA	NA	NA	NA
25	13	Picture	fix1	232916	0	1	10026	1	0	10000	other	0
25	14	Picture	NWBK	243109	0	1	20052	1	0	20000	other	0
25	14	Response	2	253806	10697	0	NA	NA	NA	NA	NA	NA
25	15	Picture	fix1	263329	0	1	10026	1	0	10000	other	0
25	16	Picture	ripfp	273522	0	1	50131	1	0	50000	other	0
25	17	Picture	ricordafacceprova	323820	0	1	50131	1	0	50000	other	0
25	18	Picture	tre	374118	0	1	10026	1	0	10000	other	0
25	19	Picture	due	384312	0	1	10026	1	0	10000	other	0
25	20	Picture	uno	394505	0	1	10026	1	0	10000	other	0
25	21	Picture	zero	404698	0	1	10026	1	0	10000	other	0
25	22	Picture	faccetest	414892	0	1	167	1	0	10	other	0
25	23	Picture	FMG	415226	0	1	20052	1	0	20000	other	0
25	23	Response	2	422920	7694	0	NA	NA	NA	NA	NA	NA
25	24	Picture	fix1	435445	0	1	10026	1	0	10000	other	0
25	25	Picture	FWR	445639	0	1	20052	1	0	20000	other	0
25	25	Response	2	452430	6792	0	NA	NA	NA	NA	NA	NA
25	26	Picture	fix1	465858	0	1	10026	1	0	10000	other	0
25	27	Picture	HWG	476051	0	1	20052	1	0	20000	other	0
25	27	Response	1	482644	6593	0	NA	NA	NA	NA	NA	NA
25	28	Picture	fix1	496271	0	1	10026	1	0	10000	other	0
25	29	Picture	HMR	506464	0	1	20052	1	0	20000	other	0
25	29	Response	1	514465	8001	0	NA	NA	NA	NA	NA	NA
25	30	Picture	fix1	526684	0	1	10026	1	0	10000	other	0
25	31	Picture	ripn	536877	0	1	50131	1	0	50000	other	0
25	32	Picture	ricordaneutral	587175	0	1	50131	1	0	50000	other	0
25	33	Picture	avvneutral	637473	0	1	50131	1	0	50000	other	0
25	34	Picture	cinque	687772	0	1	10026	1	0	10000	other	0
25	35	Picture	quattro	697965	0	1	10026	1	0	10000	other	0
25	36	Picture	tre	708158	0	1	10026	1	0	10000	other	0
25	37	Picture	due	718351	0	1	10026	1	0	10000	other	0
25	38	Picture	uno	728545	0	1	10026	1	0	10000	other	0
25	39	Picture	zero	738738	0	1	10026	1	0	10000	other	0
25	40	Picture	pazzo	748932	0	1	167	1	0	10	other	0
25	41	Picture	NMBM	749266	0	1	20053	1	0	20000	other	0
25	41	Response	1	752984	3718	0	NA	NA	NA	NA	NA	NA
25	42	Picture	fix1	769485	0	1	10026	1	0	10000	other	0
25	43	Picture	NMK	779679	0	1	20052	1	0	20000	other	0
