Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
SB3_020	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
SB3_020	2	Picture	ricordaneutralprova	60464	0	1	50131	1	0	50000	other	0
SB3_020	3	Picture	tre	110762	0	1	10026	1	0	10000	other	0
SB3_020	4	Picture	due	120955	0	1	10026	1	0	10000	other	0
SB3_020	5	Picture	uno	131149	0	1	10026	1	0	10000	other	0
SB3_020	6	Picture	zero	141342	0	1	10026	1	0	10000	other	0
SB3_020	7	Picture	neutraltest	151535	0	1	167	1	0	10	other	0
SB3_020	8	Picture	NMM	151869	0	1	20052	1	0	20000	other	0
SB3_020	9	Picture	fix1	172089	0	1	10026	1	0	10000	other	0
SB3_020	9	Response	1	172402	313	0	NA	NA	NA	NA	NA	NA
SB3_020	10	Picture	NWK	182282	0	1	20052	1	0	20000	other	0
SB3_020	10	Response	2	192961	10679	0	NA	NA	NA	NA	NA	NA
SB3_020	11	Picture	fix1	202501	0	1	10026	1	0	10000	other	0
SB3_020	12	Picture	NMK	212695	0	1	20052	1	0	20000	other	0
SB3_020	12	Response	1	222857	10163	0	NA	NA	NA	NA	NA	NA
SB3_020	13	Picture	fix1	232914	0	1	10026	1	0	10000	other	0
SB3_020	14	Picture	NWBK	243107	0	1	20052	1	0	20000	other	0
SB3_020	14	Response	2	250074	6967	0	NA	NA	NA	NA	NA	NA
SB3_020	15	Picture	fix1	263327	0	1	10026	1	0	10000	other	0
SB3_020	16	Picture	ripfp	273520	0	1	50131	1	0	50000	other	0
SB3_020	17	Picture	ricordafacceprova	323818	0	1	50131	1	0	50000	other	0
SB3_020	18	Picture	tre	374115	0	1	10026	1	0	10000	other	0
SB3_020	19	Picture	due	384309	0	1	10026	1	0	10000	other	0
SB3_020	20	Picture	uno	394502	0	1	10026	1	0	10000	other	0
SB3_020	21	Picture	zero	404695	0	1	10026	1	0	10000	other	0
SB3_020	22	Picture	faccetest	414888	0	1	167	1	0	10	other	0
SB3_020	23	Picture	FMG	415223	0	1	20052	1	0	20000	other	0
SB3_020	23	Response	2	425905	10683	0	NA	NA	NA	NA	NA	NA
SB3_020	24	Picture	fix1	435442	0	1	10026	1	0	10000	other	0
SB3_020	25	Picture	FWR	445635	0	1	20052	1	0	20000	other	0
SB3_020	25	Response	2	452232	6597	0	NA	NA	NA	NA	NA	NA
SB3_020	26	Picture	fix1	465855	0	1	10026	1	0	10000	other	0
SB3_020	27	Picture	HWG	476048	0	1	20052	1	0	20000	other	0
SB3_020	27	Response	1	480655	4607	0	NA	NA	NA	NA	NA	NA
SB3_020	28	Picture	fix1	496267	0	1	10026	1	0	10000	other	0
SB3_020	29	Picture	HMR	506460	0	1	20052	1	0	20000	other	0
SB3_020	29	Response	1	513032	6571	0	NA	NA	NA	NA	NA	NA
SB3_020	30	Picture	fix1	526680	0	1	10193	1	0	10000	other	0
SB3_020	31	Picture	ripn	537040	0	1	50131	1	0	50000	other	0
SB3_020	32	Picture	ricordaneutral	587338	0	1	50131	1	0	50000	other	0
SB3_020	33	Picture	avvneutral	637636	0	1	50131	1	0	50000	other	0
SB3_020	34	Picture	cinque	687933	0	1	10026	1	0	10000	other	0
SB3_020	35	Picture	quattro	698127	0	1	10026	1	0	10000	other	0
SB3_020	36	Picture	tre	708320	0	1	10026	1	0	10000	other	0
SB3_020	37	Picture	due	718513	0	1	10026	1	0	10000	other	0
SB3_020	38	Picture	uno	728706	0	1	10026	1	0	10000	other	0
SB3_020	39	Picture	zero	738900	0	1	10026	1	0	10000	other	0
SB3_020	40	Picture	pazzo	749093	0	1	167	1	0	10	other	0
SB3_020	41	Picture	NMBM	749427	0	1	20052	1	0	20000	other	0
SB3_020	41	Response	1	755574	6147	0	NA	NA	NA	NA	NA	NA
SB3_020	42	Picture	fix1	769646	0	1	10026	1	0	10000	other	0
SB3_020	43	Picture	NMK	779840	0	1	20052	1	0	20000	other	0
SB3_020	43	Response	1	789759	9919	0	NA	NA	NA	NA	NA	NA
SB3_020	44	Picture	fix1	800059	0	1	10026	1	0	10000	other	0
SB3_020	45	Picture	NWBM	810420	0	1	20052	1	0	20000	other	0
SB3_020	45	Response	2	816689	6269	0	NA	NA	NA	NA	NA	NA
SB3_020	46	Picture	fix1	830639	0	1	10026	1	0	10000	other	0
SB3_020	47	Picture	NWK	840832	0	1	20052	1	0	20000	other	0
SB3_020	47	Response	2	845112	4280	0	NA	NA	NA	NA	NA	NA
SB3_020	48	Picture	fix1	861051	0	1	10026	2	0	10000	other	0
SB3_020	49	Picture	NMBK	871412	0	1	20052	1	0	20000	other	0
SB3_020	49	Response	1	876815	5403	0	NA	NA	NA	NA	NA	NA
SB3_020	50	Picture	fix1	891631	0	1	10026	1	0	10000	other	0
SB3_020	51	Picture	NWM	901824	0	1	20052	1	0	20000	other	0
SB3_020	51	Response	2	906828	5004	0	NA	NA	NA	NA	NA	NA
SB3_020	52	Picture	fix1	922044	0	1	10026	1	0	10000	other	0
