Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
SB3_019	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
SB3_019	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
SB3_019	3	Picture	tre	110763	0	1	10026	1	0	10000	other	0
SB3_019	4	Picture	due	120956	0	1	10026	1	0	10000	other	0
SB3_019	5	Picture	uno	131149	0	1	10026	1	0	10000	other	0
SB3_019	6	Picture	zero	141343	0	1	10026	1	0	10000	other	0
SB3_019	7	Picture	neutraltest	151536	0	1	167	1	0	10	other	0
SB3_019	8	Picture	NMM	151870	0	1	20052	1	0	20000	other	0
SB3_019	8	Response	1	159089	7219	0	NA	NA	NA	NA	NA	NA
SB3_019	9	Picture	fix1	172090	0	1	10026	1	0	10000	other	0
SB3_019	10	Picture	NWK	182283	0	1	20052	1	0	20000	other	0
SB3_019	10	Response	2	188430	6147	0	NA	NA	NA	NA	NA	NA
SB3_019	11	Picture	fix1	202502	0	1	10026	1	0	10000	other	0
SB3_019	12	Picture	NMK	212696	0	1	20052	1	0	20000	other	0
SB3_019	12	Response	2	218764	6068	0	NA	NA	NA	NA	NA	NA
SB3_019	13	Picture	fix1	232915	0	1	10026	1	0	10000	other	0
SB3_019	14	Picture	NWBK	243108	0	1	20052	1	0	20000	other	0
SB3_019	14	Response	2	248205	5096	0	NA	NA	NA	NA	NA	NA
SB3_019	15	Picture	fix1	263328	0	1	10026	1	0	10000	other	0
SB3_019	16	Picture	ripfp	273521	0	1	50131	1	0	50000	other	0
SB3_019	17	Picture	ricordafacceprova	323819	0	1	50131	1	0	50000	other	0
SB3_019	18	Picture	tre	374117	0	1	10026	1	0	10000	other	0
SB3_019	19	Picture	due	384310	0	1	10026	1	0	10000	other	0
SB3_019	20	Picture	uno	394504	0	1	10026	1	0	10000	other	0
SB3_019	21	Picture	zero	404697	0	1	10026	1	0	10000	other	0
SB3_019	22	Picture	faccetest	414890	0	1	167	1	0	10	other	0
SB3_019	23	Picture	FMG	415224	0	1	20052	1	0	20000	other	0
SB3_019	23	Response	2	423759	8535	0	NA	NA	NA	NA	NA	NA
SB3_019	24	Picture	fix1	435444	0	1	10026	1	0	10000	other	0
SB3_019	25	Picture	FWR	445637	0	1	20052	1	0	20000	other	0
SB3_019	25	Response	2	452306	6669	0	NA	NA	NA	NA	NA	NA
SB3_019	26	Picture	fix1	465857	0	1	10026	1	0	10000	other	0
SB3_019	27	Picture	HWG	476050	0	1	20052	1	0	20000	other	0
SB3_019	27	Response	1	481351	5301	0	NA	NA	NA	NA	NA	NA
SB3_019	28	Picture	fix1	496269	0	1	10026	1	0	10000	other	0
SB3_019	29	Picture	HMR	506463	0	1	20052	1	0	20000	other	0
SB3_019	29	Response	1	514673	8210	0	NA	NA	NA	NA	NA	NA
SB3_019	30	Picture	fix1	526682	0	1	10026	1	0	10000	other	0
SB3_019	31	Picture	ripn	536875	0	1	50131	1	0	50000	other	0
SB3_019	32	Picture	ricordaneutral	587173	0	1	50131	1	0	50000	other	0
SB3_019	33	Picture	avvneutral	637471	0	1	50131	1	0	50000	other	0
SB3_019	34	Picture	cinque	687769	0	1	10026	1	0	10000	other	0
SB3_019	35	Picture	quattro	697963	0	1	10026	1	0	10000	other	0
SB3_019	36	Picture	tre	708156	0	1	10026	1	0	10000	other	0
SB3_019	37	Picture	due	718349	0	1	10026	1	0	10000	other	0
SB3_019	38	Picture	uno	728543	0	1	10026	1	0	10000	other	0
SB3_019	39	Picture	zero	738736	0	1	10026	1	0	10000	other	0
SB3_019	40	Picture	pazzo	748929	0	1	167	1	0	10	other	0
SB3_019	41	Picture	NMBM	749263	0	1	20052	1	0	20000	other	0
SB3_019	41	Response	1	755778	6515	0	NA	NA	NA	NA	NA	NA
SB3_019	42	Picture	fix1	769483	0	1	10026	1	0	10000	other	0
SB3_019	43	Picture	NMK	779676	0	1	20052	1	0	20000	other	0
SB3_019	43	Response	2	783929	4253	0	NA	NA	NA	NA	NA	NA
SB3_019	44	Picture	fix1	799896	0	1	10026	1	0	10000	other	0
SB3_019	45	Picture	NWBM	810089	0	1	20052	1	0	20000	other	0
SB3_019	45	Response	1	817650	7561	0	NA	NA	NA	NA	NA	NA
SB3_019	46	Picture	fix1	830308	0	1	10026	1	0	10000	other	0
SB3_019	47	Picture	NWK	840502	0	1	20052	1	0	20000	other	0
SB3_019	47	Response	2	844707	4205	0	NA	NA	NA	NA	NA	NA
SB3_019	48	Picture	fix1	860721	0	1	10026	1	0	10000	other	0
SB3_019	49	Picture	NMBK	870914	0	1	20052	1	0	20000	other	0
SB3_019	49	Response	2	876938	6024	0	NA	NA	NA	NA	NA	NA
SB3_019	50	Picture	fix1	891134	0	1	10026	1	0	10000	other	0
SB3_019	51	Picture	NWM	901327	0	1	20052	1	0	20000	other	0
SB3_019	51	Response	1	905895	4568	0	NA	NA	NA	NA	NA	NA
SB3_019	52	Picture	fix1	921547	0	1	10026	1	0	10000	other	0
SB3_019	53	Picture	NMM	931740	0	1	20052	1	0	20000	other	0
SB3_019	53	Response	1	937121	5381	0	NA	NA	NA	NA	NA	NA
SB3_019	54	Picture	fix1	951959	0	1	10026	1	0	10000	other	0
SB3_019	55	Picture	NWBK	962153	0	1	20052	1	0	20000	other	0
SB3_019	55	Response	2	968257	6104	0	NA	NA	NA	NA	NA	NA
SB3_019	56	Picture	fix1	982372	0	1	10026	1	0	10000	other	0
SB3_019	57	Picture	NMBM	992565	0	1	20052	1	0	20000	other	0
SB3_019	57	Response	1	999292	6727	0	NA	NA	NA	NA	NA	NA
SB3_019	58	Picture	fix1	1012785	0	1	10026	1	0	10000	other	0
SB3_019	59	Picture	NMK	1022978	0	1	20052	1	0	20000	other	0
SB3_019	59	Response	2	1028340	5362	0	NA	NA	NA	NA	NA	NA
SB3_019	60	Picture	fix1	1043197	0	1	10026	1	0	10000	other	0
SB3_019	61	Picture	NWBM	1053391	0	1	20052	1	0	20000	other	0
SB3_019	61	Response	1	1058283	4892	0	NA	NA	NA	NA	NA	NA
SB3_019	62	Picture	fix1	1073610	0	1	10026	1	0	10000	other	0
SB3_019	63	Picture	NWK	1083804	0	1	20052	1	0	20000	other	0
SB3_019	63	Response	2	1089619	5816	0	NA	NA	NA	NA	NA	NA
SB3_019	64	Picture	fix1	1104023	0	1	10026	1	0	10000	other	0
SB3_019	65	Picture	NMBK	1114216	0	1	20052	1	0	20000	other	0
SB3_019	65	Response	2	1123540	9324	0	NA	NA	NA	NA	NA	NA
SB3_019	66	Picture	fix1	1134436	0	1	10026	1	0	10000	other	0
SB3_019	67	Picture	NWM	1144629	0	1	20052	1	0	20000	other	0
SB3_019	67	Response	1	1150697	6068	0	NA	NA	NA	NA	NA	NA
SB3_019	68	Picture	fix1	1164848	0	1	10026	1	0	10000	other	0
SB3_019	69	Picture	NMM	1175042	0	1	20052	1	0	20000	other	0
SB3_019	69	Response	1	1182529	7487	0	NA	NA	NA	NA	NA	NA
SB3_019	70	Picture	fix1	1195261	0	1	10026	1	0	10000	other	0
SB3_019	71	Picture	NWBK	1205455	0	1	20052	1	0	20000	other	0
SB3_019	71	Response	2	1211478	6024	0	NA	NA	NA	NA	NA	NA
SB3_019	72	Picture	fix1	1225674	0	1	10026	1	0	10000	other	0
SB3_019	73	Picture	NMBM	1235867	0	1	20052	1	0	20000	other	0
SB3_019	73	Response	1	1241522	5654	0	NA	NA	NA	NA	NA	NA
SB3_019	74	Picture	fix1	1256087	0	1	10026	1	0	10000	other	0
SB3_019	75	Picture	NMK	1266280	0	1	20052	1	0	20000	other	0
SB3_019	75	Response	2	1272362	6082	0	NA	NA	NA	NA	NA	NA
SB3_019	76	Picture	fix1	1286499	0	1	10026	1	0	10000	other	0
SB3_019	77	Picture	NWBM	1296693	0	1	20052	1	0	20000	other	0
SB3_019	77	Response	1	1303800	7107	0	NA	NA	NA	NA	NA	NA
SB3_019	78	Picture	fix1	1316912	0	1	10026	1	0	10000	other	0
SB3_019	79	Picture	NWK	1327106	0	1	20052	1	0	20000	other	0
SB3_019	79	Response	2	1334242	7137	0	NA	NA	NA	NA	NA	NA
SB3_019	80	Picture	fix1	1347325	0	1	10026	1	0	10000	other	0
SB3_019	81	Picture	NMBK	1357518	0	1	20052	1	0	20000	other	0
SB3_019	81	Response	2	1364485	6967	0	NA	NA	NA	NA	NA	NA
SB3_019	82	Picture	fix1	1377738	0	1	10026	1	0	10000	other	0
SB3_019	83	Picture	NWM	1387931	0	1	20052	1	0	20000	other	0
SB3_019	83	Response	1	1394230	6299	0	NA	NA	NA	NA	NA	NA
SB3_019	84	Picture	fix1	1408151	0	1	10026	1	0	10000	other	0
SB3_019	85	Picture	NMM	1418344	0	1	20052	1	0	20000	other	0
SB3_019	85	Response	1	1425271	6927	0	NA	NA	NA	NA	NA	NA
SB3_019	86	Picture	fix1	1438563	0	1	10193	1	0	10000	other	0
SB3_019	87	Picture	NWBK	1448924	0	1	20052	1	0	20000	other	0
SB3_019	87	Response	2	1454321	5398	0	NA	NA	NA	NA	NA	NA
SB3_019	88	Picture	fix1	1469143	0	1	10026	1	0	10000	other	0
SB3_019	89	Picture	NMBM	1479336	0	1	20052	1	0	20000	other	0
SB3_019	89	Response	1	1486457	7120	0	NA	NA	NA	NA	NA	NA
SB3_019	90	Picture	fix1	1499556	0	1	10026	1	0	10000	other	0
SB3_019	91	Picture	NMK	1509749	0	1	20052	1	0	20000	other	0
SB3_019	91	Response	2	1516999	7250	0	NA	NA	NA	NA	NA	NA
SB3_019	92	Picture	fix1	1529969	0	1	10026	1	0	10000	other	0
SB3_019	93	Picture	NWBM	1540162	0	1	20052	1	0	20000	other	0
SB3_019	93	Response	1	1547444	7282	0	NA	NA	NA	NA	NA	NA
SB3_019	94	Picture	fix1	1560382	0	1	10026	1	0	10000	other	0
SB3_019	95	Picture	NWK	1570575	0	1	20052	1	0	20000	other	0
SB3_019	95	Response	2	1578681	8107	0	NA	NA	NA	NA	NA	NA
SB3_019	96	Picture	fix1	1590794	0	1	10026	1	0	10000	other	0
SB3_019	97	Picture	NMBK	1600988	0	1	20052	1	0	20000	other	0
SB3_019	97	Response	2	1609521	8533	0	NA	NA	NA	NA	NA	NA
SB3_019	98	Picture	fix1	1621207	0	1	10026	1	0	10000	other	0
SB3_019	99	Picture	NWM	1631400	0	1	20052	1	0	20000	other	0
SB3_019	99	Response	1	1637477	6076	0	NA	NA	NA	NA	NA	NA
SB3_019	100	Picture	fix1	1651620	0	1	10026	1	0	10000	other	0
SB3_019	101	Picture	NMM	1661813	0	1	20052	1	0	20000	other	0
SB3_019	101	Response	1	1668716	6903	0	NA	NA	NA	NA	NA	NA
SB3_019	102	Picture	fix1	1682032	0	1	10026	1	0	10000	other	0
SB3_019	103	Picture	NWBK	1692226	0	1	20052	1	0	20000	other	0
SB3_019	103	Response	2	1699259	7034	0	NA	NA	NA	NA	NA	NA
SB3_019	104	Picture	fix1	1712445	0	1	10026	1	0	10000	other	0
SB3_019	105	Picture	NMBM	1722639	0	1	20052	1	0	20000	other	0
SB3_019	105	Response	1	1728112	5474	0	NA	NA	NA	NA	NA	NA
SB3_019	106	Picture	fix1	1742858	0	1	10026	1	0	10000	other	0
SB3_019	107	Picture	NMK	1753051	0	1	20052	1	0	20000	other	0
SB3_019	107	Response	2	1759752	6700	0	NA	NA	NA	NA	NA	NA
SB3_019	108	Picture	fix1	1773271	0	1	10026	1	0	10000	other	0
SB3_019	109	Picture	NWBM	1783464	0	1	20052	1	0	20000	other	0
