Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
17	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
17	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
17	3	Picture	tre	110763	0	1	10026	1	0	10000	other	0
17	4	Picture	due	120957	0	1	10026	1	0	10000	other	0
17	5	Picture	uno	131150	0	1	10026	1	0	10000	other	0
17	6	Picture	zero	141343	0	1	10026	1	0	10000	other	0
17	7	Picture	neutraltest	151537	0	1	167	1	0	10	other	0
17	8	Picture	NMM	151871	0	1	20052	1	0	20000	other	0
17	8	Response	2	167026	15155	0	NA	NA	NA	NA	NA	NA
17	9	Picture	fix1	172090	0	1	10026	1	0	10000	other	0
17	10	Picture	NWK	182284	0	1	20052	1	0	20000	other	0
17	10	Response	2	191252	8969	0	NA	NA	NA	NA	NA	NA
17	11	Picture	fix1	202503	0	1	10026	1	0	10000	other	0
17	12	Picture	NMK	212696	0	1	20052	1	0	20000	other	0
17	12	Response	1	223817	11121	0	NA	NA	NA	NA	NA	NA
17	13	Picture	fix1	232916	0	1	10026	1	0	10000	other	0
17	14	Picture	NWBK	243109	0	1	20052	1	0	20000	other	0
17	14	Response	2	251716	8607	0	NA	NA	NA	NA	NA	NA
17	15	Picture	fix1	263329	0	1	10026	1	0	10000	other	0
17	16	Picture	ripfp	273522	0	1	50131	1	0	50000	other	0
17	17	Picture	ricordafacceprova	323820	0	1	50131	1	0	50000	other	0
17	18	Picture	tre	374118	0	1	10026	1	0	10000	other	0
17	19	Picture	due	384312	0	1	10026	1	0	10000	other	0
17	20	Picture	uno	394505	0	1	10026	1	0	10000	other	0
17	21	Picture	zero	404698	0	1	10026	1	0	10000	other	0
17	22	Picture	faccetest	414892	0	1	167	1	0	10	other	0
17	23	Picture	FMG	415226	0	1	20052	1	0	20000	other	0
17	23	Response	2	425454	10228	0	NA	NA	NA	NA	NA	NA
17	24	Picture	fix1	435445	0	1	10026	1	0	10000	other	0
17	25	Picture	FWR	445639	0	1	20052	1	0	20000	other	0
17	25	Response	2	454452	8813	0	NA	NA	NA	NA	NA	NA
17	26	Picture	fix1	465858	0	1	10026	1	0	10000	other	0
17	27	Picture	HWG	476052	0	1	20052	1	0	20000	other	0
17	27	Response	1	483428	7376	0	NA	NA	NA	NA	NA	NA
17	28	Picture	fix1	496271	0	1	10026	1	0	10000	other	0
17	29	Picture	HMR	506464	0	1	20052	1	0	20000	other	0
17	29	Response	1	514013	7549	0	NA	NA	NA	NA	NA	NA
17	30	Picture	fix1	526684	0	1	10026	1	0	10000	other	0
17	31	Picture	ripn	536877	0	1	50131	1	0	50000	other	0
17	32	Picture	ricordaneutral	587176	0	1	50131	1	0	50000	other	0
17	33	Picture	avvneutral	637474	0	1	50131	1	0	50000	other	0
17	34	Picture	cinque	687772	0	1	10026	1	0	10000	other	0
17	35	Picture	quattro	697965	0	1	10026	1	0	10000	other	0
17	36	Picture	tre	708159	0	1	10026	1	0	10000	other	0
17	37	Picture	due	718352	0	1	10026	1	0	10000	other	0
17	38	Picture	uno	728545	0	1	10026	1	0	10000	other	0
17	39	Picture	zero	738738	0	1	10026	1	0	10000	other	0
17	40	Picture	pazzo	748932	0	1	167	1	0	10	other	0
17	41	Picture	NMBM	749266	0	1	20052	1	0	20000	other	0
17	41	Response	1	755497	6231	0	NA	NA	NA	NA	NA	NA
17	42	Picture	fix1	769486	0	1	10026	1	0	10000	other	0
17	43	Picture	NMK	779679	0	1	20052	1	0	20000	other	0
17	43	Response	1	791426	11747	0	NA	NA	NA	NA	NA	NA
17	44	Picture	fix1	799898	0	1	10026	1	0	10000	other	0
17	45	Picture	NWBM	810259	0	1	20052	1	0	20000	other	0
17	45	Response	2	818819	8560	0	NA	NA	NA	NA	NA	NA
17	46	Picture	fix1	830478	0	1	10026	1	0	10000	other	0
17	47	Picture	NWK	840672	0	1	20052	1	0	20000	other	0
17	47	Response	2	847600	6928	0	NA	NA	NA	NA	NA	NA
17	48	Picture	fix1	860891	0	1	10026	1	0	10000	other	0
17	49	Picture	NMBK	871085	0	1	20052	1	0	20000	other	0
17	49	Response	1	881541	10456	0	NA	NA	NA	NA	NA	NA
17	50	Picture	fix1	891304	0	1	10026	1	0	10000	other	0
17	51	Picture	NWM	901497	0	1	20053	1	0	20000	other	0
17	51	Response	2	910817	9320	0	NA	NA	NA	NA	NA	NA
17	52	Picture	fix1	921717	0	1	10026	1	0	10000	other	0
17	53	Picture	NMM	931910	0	1	20052	1	0	20000	other	0
17	53	Response	1	941792	9881	0	NA	NA	NA	NA	NA	NA
17	54	Picture	fix1	952130	0	1	10026	1	0	10000	other	0
17	55	Picture	NWBK	962323	0	1	20052	1	0	20000	other	0
17	55	Response	2	973337	11014	0	NA	NA	NA	NA	NA	NA
17	56	Picture	fix1	982543	0	1	10026	1	0	10000	other	0
17	57	Picture	NMBM	992736	0	1	20052	1	0	20000	other	0
17	57	Response	1	1002016	9280	0	NA	NA	NA	NA	NA	NA
17	58	Picture	fix1	1012956	0	1	10026	1	0	10000	other	0
17	59	Picture	NMK	1023149	0	1	20052	1	0	20000	other	0
17	59	Response	1	1038833	15684	0	NA	NA	NA	NA	NA	NA
17	60	Picture	fix1	1043368	0	1	10026	1	0	10000	other	0
17	61	Picture	NWBM	1053562	0	1	20052	1	0	20000	other	0
17	61	Response	2	1066321	12759	0	NA	NA	NA	NA	NA	NA
17	62	Picture	fix1	1073781	0	1	10026	1	0	10000	other	0
17	63	Picture	NWK	1083975	0	1	20052	1	0	20000	other	0
