Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
SB3_026	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
SB3_026	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
SB3_026	3	Picture	tre	110763	0	1	10026	1	0	10000	other	0
SB3_026	4	Picture	due	120957	0	1	10026	1	0	10000	other	0
SB3_026	5	Picture	uno	131150	0	1	10026	1	0	10000	other	0
SB3_026	6	Picture	zero	141343	0	1	10026	1	0	10000	other	0
SB3_026	7	Picture	neutraltest	151536	0	1	167	1	0	10	other	0
SB3_026	8	Picture	NMM	151871	0	1	20052	1	0	20000	other	0
SB3_026	8	Response	1	160609	8738	0	NA	NA	NA	NA	NA	NA
SB3_026	9	Picture	fix1	172090	0	1	10026	1	0	10000	other	0
SB3_026	10	Picture	NWK	182284	0	1	20052	1	0	20000	other	0
SB3_026	10	Response	2	188966	6683	0	NA	NA	NA	NA	NA	NA
SB3_026	11	Picture	fix1	202503	0	1	10026	1	0	10000	other	0
SB3_026	12	Picture	NMK	212696	0	1	20052	1	0	20000	other	0
SB3_026	12	Response	1	222082	9385	0	NA	NA	NA	NA	NA	NA
SB3_026	13	Picture	fix1	232916	0	1	10026	1	0	10000	other	0
SB3_026	14	Picture	NWBK	243109	0	1	20052	1	0	20000	other	0
SB3_026	14	Response	2	254006	10897	0	NA	NA	NA	NA	NA	NA
SB3_026	15	Picture	fix1	263329	0	1	10026	1	0	10000	other	0
SB3_026	16	Picture	ripfp	273522	0	1	50131	1	0	50000	other	0
SB3_026	17	Picture	ricordafacceprova	323820	0	1	50131	1	0	50000	other	0
SB3_026	18	Picture	tre	374118	0	1	10026	1	0	10000	other	0
SB3_026	19	Picture	due	384312	0	1	10026	1	0	10000	other	0
SB3_026	20	Picture	uno	394505	0	1	10026	1	0	10000	other	0
SB3_026	21	Picture	zero	404698	0	1	10026	1	0	10000	other	0
SB3_026	22	Picture	faccetest	414892	0	1	167	1	0	10	other	0
SB3_026	23	Picture	FMG	415226	0	1	20052	1	0	20000	other	0
SB3_026	23	Response	2	425923	10698	0	NA	NA	NA	NA	NA	NA
SB3_026	24	Picture	fix1	435445	0	1	10026	1	0	10000	other	0
SB3_026	25	Picture	FWR	445639	0	1	20052	1	0	20000	other	0
SB3_026	25	Response	2	458244	12606	0	NA	NA	NA	NA	NA	NA
SB3_026	26	Picture	fix1	465858	0	1	10026	1	0	10000	other	0
SB3_026	27	Picture	HWG	476051	0	1	20052	1	0	20000	other	0
SB3_026	27	Response	1	483923	7871	0	NA	NA	NA	NA	NA	NA
SB3_026	28	Picture	fix1	496271	0	1	10026	1	0	10000	other	0
SB3_026	29	Picture	HMR	506464	0	1	20052	1	0	20000	other	0
SB3_026	29	Response	1	514261	7796	0	NA	NA	NA	NA	NA	NA
SB3_026	30	Picture	fix1	526684	0	1	10026	1	0	10000	other	0
SB3_026	31	Picture	ripn	536877	0	1	50131	1	0	50000	other	0
SB3_026	32	Picture	ricordaneutral	587175	0	1	50131	1	0	50000	other	0
SB3_026	33	Picture	avvneutral	637473	0	1	50131	1	0	50000	other	0
SB3_026	34	Picture	cinque	687772	0	1	10026	1	0	10000	other	0
SB3_026	35	Picture	quattro	697965	0	1	10026	1	0	10000	other	0
SB3_026	36	Picture	tre	708158	0	1	10026	1	0	10000	other	0
SB3_026	37	Picture	due	718352	0	1	10026	1	0	10000	other	0
SB3_026	38	Picture	uno	728545	0	1	10026	1	0	10000	other	0
SB3_026	39	Picture	zero	738738	0	1	10026	1	0	10000	other	0
SB3_026	40	Picture	pazzo	748931	0	1	167	1	0	10	other	0
