Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
111	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
111	2	Picture	ricordaneutralprova	60466	0	1	50131	1	0	50000	other	0
111	3	Picture	tre	110764	0	1	10193	1	0	10000	other	0
111	4	Picture	due	121125	0	1	10026	1	0	10000	other	0
111	5	Picture	uno	131318	0	1	10026	1	0	10000	other	0
111	6	Picture	zero	141511	0	1	10193	1	0	10000	other	0
111	7	Picture	neutraltest	151872	0	1	167	1	0	10	other	0
111	8	Picture	NMM	152206	0	1	20053	1	0	20000	other	0
111	8	Response	1	163593	11387	0	NA	NA	NA	NA	NA	NA
111	9	Picture	fix1	172426	0	1	10026	1	0	10000	other	0
111	10	Picture	NWK	182619	0	1	20053	1	0	20000	other	0
111	10	Response	2	188746	6127	0	NA	NA	NA	NA	NA	NA
111	11	Picture	fix1	202839	0	1	10026	1	0	10000	other	0
111	12	Picture	NMK	213032	0	1	20053	1	0	20000	other	0
111	12	Response	1	217975	4943	0	NA	NA	NA	NA	NA	NA
111	13	Picture	fix1	233252	0	1	10026	1	0	10000	other	0
111	14	Picture	NWBK	243445	0	1	20053	1	0	20000	other	0
111	14	Response	2	248795	5350	0	NA	NA	NA	NA	NA	NA
111	15	Picture	fix1	263665	0	1	10026	1	0	10000	other	0
111	16	Picture	ripfp	273858	0	1	50132	1	0	50000	other	0
111	17	Picture	ricordafacceprova	324157	0	1	50132	1	0	50000	other	0
111	18	Picture	tre	374456	0	1	10026	1	0	10000	other	0
111	19	Picture	due	384649	0	1	10026	1	0	10000	other	0
111	20	Picture	uno	394842	0	1	10026	1	0	10000	other	0
111	21	Picture	zero	405036	0	1	10026	1	0	10000	other	0
111	22	Picture	faccetest	415229	0	1	167	1	0	10	other	0
111	23	Picture	FMG	415563	0	1	20053	1	0	20000	other	0
111	23	Response	2	420987	5424	0	NA	NA	NA	NA	NA	NA
111	24	Picture	fix1	435783	0	1	10026	1	0	10000	other	0
111	25	Picture	FWR	445977	0	1	20053	1	0	20000	other	0
111	25	Response	2	454987	9010	0	NA	NA	NA	NA	NA	NA
111	26	Picture	fix1	466196	0	1	10026	1	0	10000	other	0
111	27	Picture	HWG	476390	0	1	20053	1	0	20000	other	0
111	27	Response	1	481234	4845	0	NA	NA	NA	NA	NA	NA
111	28	Picture	fix1	496609	0	1	10026	1	0	10000	other	0
111	29	Picture	HMR	506803	0	1	20053	1	0	20000	other	0
111	29	Response	1	510863	4060	0	NA	NA	NA	NA	NA	NA
111	30	Picture	fix1	527022	0	1	10026	1	0	10000	other	0
111	31	Picture	ripn	537216	0	1	50131	1	0	50000	other	0
111	32	Picture	ricordaneutral	587515	0	1	50132	1	0	50000	other	0
111	33	Picture	avvneutral	637813	0	1	50132	1	0	50000	other	0
111	34	Picture	cinque	688112	0	1	10026	1	0	10000	other	0
111	35	Picture	quattro	698305	0	1	10026	1	0	10000	other	0
111	36	Picture	tre	708499	0	1	10026	1	0	10000	other	0
111	37	Picture	due	718692	0	1	10026	1	0	10000	other	0
111	38	Picture	uno	728885	0	1	10026	1	0	10000	other	0
111	39	Picture	zero	739079	0	1	10026	1	0	10000	other	0
111	40	Picture	pazzo	749272	0	1	167	1	0	10	other	0
111	41	Picture	NMBM	749606	0	1	20053	1	0	20000	other	0
111	41	Response	1	756833	7227	0	NA	NA	NA	NA	NA	NA
111	42	Picture	fix1	769826	0	1	10026	1	0	10000	other	0
111	43	Picture	NMK	780020	0	1	20053	1	0	20000	other	0
111	43	Response	1	785367	5348	0	NA	NA	NA	NA	NA	NA
111	44	Picture	fix1	800239	0	1	10026	1	0	10000	other	0
111	45	Picture	NWBM	810433	0	1	20053	1	0	20000	other	0
111	45	Response	2	816984	6552	0	NA	NA	NA	NA	NA	NA
111	46	Picture	fix1	830652	0	1	10026	1	0	10000	other	0
111	47	Picture	NWK	840846	0	1	20053	1	0	20000	other	0
111	47	Response	2	845620	4774	0	NA	NA	NA	NA	NA	NA
111	48	Picture	fix1	861065	0	1	10026	1	0	10000	other	0
111	49	Picture	NMBK	871259	0	1	20053	1	0	20000	other	0
111	49	Response	1	877436	6177	0	NA	NA	NA	NA	NA	NA
111	50	Picture	fix1	891479	0	1	10026	1	0	10000	other	0
111	51	Picture	NWM	901672	0	1	20053	1	0	20000	other	0
111	51	Response	2	906769	5097	0	NA	NA	NA	NA	NA	NA
111	52	Picture	fix1	921892	0	1	10026	1	0	10000	other	0
111	53	Picture	NMM	932085	0	1	20053	1	0	20000	other	0
111	53	Response	1	937991	5905	0	NA	NA	NA	NA	NA	NA
111	54	Picture	fix1	952305	0	1	10026	1	0	10000	other	0
111	55	Picture	NWBK	962498	0	1	20053	1	0	20000	other	0
111	55	Response	2	968119	5621	0	NA	NA	NA	NA	NA	NA
111	56	Picture	fix1	982718	0	1	10026	1	0	10000	other	0
111	57	Picture	NMBM	992911	0	1	20052	1	0	20000	other	0
111	57	Response	1	998645	5734	0	NA	NA	NA	NA	NA	NA
111	58	Picture	fix1	1013131	0	1	10026	1	0	10000	other	0
111	59	Picture	NMK	1023325	0	1	20053	1	0	20000	other	0
111	59	Response	1	1031063	7739	0	NA	NA	NA	NA	NA	NA
111	60	Picture	fix1	1043544	0	1	10026	1	0	10000	other	0
111	61	Picture	NWBM	1053738	0	1	20053	1	0	20000	other	0
111	61	Response	2	1060895	7157	0	NA	NA	NA	NA	NA	NA
111	62	Picture	fix1	1073957	0	1	10026	1	0	10000	other	0
111	63	Picture	NWK	1084151	0	1	20053	1	0	20000	other	0
111	63	Response	2	1090628	6478	0	NA	NA	NA	NA	NA	NA
111	64	Picture	fix1	1104370	0	1	10026	1	0	10000	other	0
111	65	Picture	NMBK	1114564	0	1	20053	1	0	20000	other	0
111	65	Response	1	1119866	5302	0	NA	NA	NA	NA	NA	NA
111	66	Picture	fix1	1134784	0	1	10026	1	0	10000	other	0
111	67	Picture	NWM	1144977	0	1	20053	1	0	20000	other	0
111	67	Response	2	1150001	5024	0	NA	NA	NA	NA	NA	NA
111	68	Picture	fix1	1165197	0	1	10026	1	0	10000	other	0
111	69	Picture	NMM	1175390	0	1	20053	1	0	20000	other	0
111	69	Response	1	1180830	5439	0	NA	NA	NA	NA	NA	NA
111	70	Picture	fix1	1195610	0	1	10026	1	0	10000	other	0
111	71	Picture	NWBK	1205803	0	1	20053	1	0	20000	other	0
111	71	Response	2	1223195	17392	0	NA	NA	NA	NA	NA	NA
111	72	Picture	fix1	1226023	0	1	10026	1	0	10000	other	0
111	73	Picture	NMBM	1236216	0	1	20053	1	0	20000	other	0
111	73	Response	1	1241792	5576	0	NA	NA	NA	NA	NA	NA
111	74	Picture	fix1	1256436	0	1	10026	1	0	10000	other	0
111	75	Picture	NMK	1266629	0	1	20053	1	0	20000	other	0
111	75	Response	1	1273914	7285	0	NA	NA	NA	NA	NA	NA
111	76	Picture	fix1	1286849	0	1	10026	1	0	10000	other	0
111	77	Picture	NWBM	1297043	0	1	20053	1	0	20000	other	0
111	77	Response	2	1301265	4222	0	NA	NA	NA	NA	NA	NA
111	78	Picture	fix1	1317262	0	1	10026	1	0	10000	other	0
111	79	Picture	NWK	1327456	0	1	20053	1	0	20000	other	0
111	79	Response	2	1333391	5935	0	NA	NA	NA	NA	NA	NA
111	80	Picture	fix1	1347675	0	1	10026	1	0	10000	other	0
111	81	Picture	NMBK	1357869	0	1	20053	1	0	20000	other	0
111	81	Response	1	1363030	5161	0	NA	NA	NA	NA	NA	NA
111	82	Picture	fix1	1378089	0	1	10026	1	0	10000	other	0
111	83	Picture	NWM	1388282	0	1	20053	1	0	20000	other	0
