Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
25	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
25	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
25	3	Picture	tre	110764	0	1	10026	1	0	10000	other	0
25	4	Picture	due	120957	0	1	10026	1	0	10000	other	0
25	5	Picture	uno	131150	0	1	10026	1	0	10000	other	0
25	6	Picture	zero	141344	0	1	10026	1	0	10000	other	0
25	7	Picture	neutraltest	151537	0	1	167	1	0	10	other	0
25	8	Picture	NMM	151871	0	1	20052	1	0	20000	other	0
25	8	Response	1	163792	11920	0	NA	NA	NA	NA	NA	NA
25	9	Picture	fix1	172091	0	1	10026	1	0	10000	other	0
25	10	Picture	NWK	182284	0	1	20052	1	0	20000	other	0
25	10	Response	2	188934	6650	0	NA	NA	NA	NA	NA	NA
25	11	Picture	fix1	202504	0	1	10026	1	0	10000	other	0
25	12	Picture	NMK	212697	0	1	20052	1	0	20000	other	0
25	12	Response	1	214972	2275	0	NA	NA	NA	NA	NA	NA
25	13	Picture	fix1	232917	0	1	10026	1	0	10000	other	0
25	14	Picture	NWBK	243110	0	1	20052	1	0	20000	other	0
25	14	Response	2	246776	3665	0	NA	NA	NA	NA	NA	NA
25	15	Picture	fix1	263330	0	1	10026	1	0	10000	other	0
25	16	Picture	ripfp	273523	0	1	50131	1	0	50000	other	0
25	17	Picture	ricordafacceprova	323822	0	1	50131	1	0	50000	other	0
25	18	Picture	tre	374120	0	1	10026	1	0	10000	other	0
25	19	Picture	due	384313	0	1	10026	1	0	10000	other	0
25	20	Picture	uno	394507	0	1	10026	1	0	10000	other	0
25	21	Picture	zero	404700	0	1	10026	1	0	10000	other	0
25	22	Picture	faccetest	414894	0	1	167	1	0	10	other	0
25	23	Picture	FMG	415228	0	1	20053	1	0	20000	other	0
25	23	Response	2	422800	7572	0	NA	NA	NA	NA	NA	NA
25	24	Picture	fix1	435447	0	1	10026	1	0	10000	other	0
25	25	Picture	FWR	445641	0	1	20053	1	0	20000	other	0
25	25	Response	2	453514	7873	0	NA	NA	NA	NA	NA	NA
25	26	Picture	fix1	465860	0	1	10026	1	0	10000	other	0
25	27	Picture	HWG	476054	0	1	20053	1	0	20000	other	0
25	27	Response	1	482937	6883	0	NA	NA	NA	NA	NA	NA
25	28	Picture	fix1	496273	0	1	10026	1	0	10000	other	0
25	29	Picture	HMR	506448	0	19	20071	19	0	20000	other	0
25	29	Response	1	515839	9391	0	NA	NA	NA	NA	NA	NA
25	30	Picture	fix1	526686	0	1	10026	1	0	10000	other	0
25	31	Picture	ripn	536880	0	1	50131	1	0	50000	other	0
25	32	Picture	ricordaneutral	587178	0	1	50131	1	0	50000	other	0
25	33	Picture	avvneutral	637477	0	1	50131	1	0	50000	other	0
25	34	Picture	cinque	687775	0	1	10026	1	0	10000	other	0
25	35	Picture	quattro	697968	0	1	10026	1	0	10000	other	0
25	36	Picture	tre	708162	0	1	10026	1	0	10000	other	0
25	37	Picture	due	718355	0	1	10026	1	0	10000	other	0
25	38	Picture	uno	728548	0	1	10026	1	0	10000	other	0
25	39	Picture	zero	738742	0	1	10026	1	0	10000	other	0
25	40	Picture	pazzo	748935	0	1	167	1	0	10	other	0
25	41	Picture	NMBM	749269	0	1	20052	1	0	20000	other	0
25	41	Response	1	758406	9137	0	NA	NA	NA	NA	NA	NA
25	42	Picture	fix1	769489	0	1	10026	1	0	10000	other	0
