Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
19	1	Picture	ripnp	10167	0	1	50132	1	0	50000	other	0
19	2	Picture	ricordaneutralprova	60466	0	1	50132	1	0	50000	other	0
19	3	Picture	tre	110764	0	1	10026	1	0	10000	other	0
19	4	Picture	due	120958	0	1	10026	1	0	10000	other	0
19	5	Picture	uno	131151	0	1	10026	1	0	10000	other	0
19	6	Picture	zero	141344	0	1	10026	1	0	10000	other	0
19	7	Picture	neutraltest	151538	0	1	167	1	0	10	other	0
19	8	Picture	NMM	151872	0	1	20053	1	0	20000	other	0
19	8	Response	1	163719	11847	0	NA	NA	NA	NA	NA	NA
19	9	Picture	fix1	172092	0	1	10026	1	0	10000	other	0
19	10	Picture	NWK	182285	0	1	20053	1	0	20000	other	0
19	10	Response	2	189529	7244	0	NA	NA	NA	NA	NA	NA
19	11	Picture	fix1	202505	0	1	10026	1	0	10000	other	0
19	12	Picture	NMK	212698	0	1	20053	1	0	20000	other	0
19	12	Response	2	220123	7425	0	NA	NA	NA	NA	NA	NA
19	13	Picture	fix1	232918	0	1	10026	1	0	10000	other	0
19	14	Picture	NWBK	243111	0	1	20053	1	0	20000	other	0
19	14	Response	2	254802	11691	0	NA	NA	NA	NA	NA	NA
19	15	Picture	fix1	263331	0	1	10026	1	0	10000	other	0
19	16	Picture	ripfp	273525	0	1	50131	1	0	50000	other	0
19	17	Picture	ricordafacceprova	323823	0	1	50131	1	0	50000	other	0
19	18	Picture	tre	374122	0	1	10026	1	0	10000	other	0
19	19	Picture	due	384315	0	1	10026	1	0	10000	other	0
19	20	Picture	uno	394509	0	1	10026	1	0	10000	other	0
19	21	Picture	zero	404702	0	1	10026	1	0	10000	other	0
19	22	Picture	faccetest	414895	0	1	167	1	0	10	other	0
19	23	Picture	FMG	415230	0	1	20053	1	0	20000	other	0
19	23	Response	1	423205	7975	0	NA	NA	NA	NA	NA	NA
19	24	Picture	fix1	435449	0	1	10026	1	0	10000	other	0
19	25	Picture	FWR	445643	0	1	20053	1	0	20000	other	0
19	25	Response	2	453198	7555	0	NA	NA	NA	NA	NA	NA
19	26	Picture	fix1	465862	0	1	10026	1	0	10000	other	0
19	27	Picture	HWG	476056	0	1	20053	1	0	20000	other	0
19	27	Response	1	483091	7035	0	NA	NA	NA	NA	NA	NA
19	28	Picture	fix1	496276	0	1	10026	1	0	10000	other	0
19	29	Picture	HMR	506469	0	1	20053	1	0	20000	other	0
19	29	Response	2	512585	6116	0	NA	NA	NA	NA	NA	NA
19	30	Picture	fix1	526689	0	1	10026	1	0	10000	other	0
19	31	Picture	ripn	536882	0	1	50132	1	0	50000	other	0
19	32	Picture	ricordaneutral	587181	0	1	50131	1	0	50000	other	0
19	33	Picture	avvneutral	637479	0	1	50132	1	0	50000	other	0
19	34	Picture	cinque	687778	0	1	10026	1	0	10000	other	0
19	35	Picture	quattro	697972	0	1	10026	1	0	10000	other	0
19	36	Picture	tre	708165	0	1	10026	1	0	10000	other	0
19	37	Picture	due	718358	0	1	10026	1	0	10000	other	0
19	38	Picture	uno	728552	0	1	10026	1	0	10000	other	0
19	39	Picture	zero	738745	0	1	10026	1	0	10000	other	0
19	40	Picture	pazzo	748939	0	1	167	1	0	10	other	0
19	41	Picture	NMBM	749273	0	1	20053	1	0	20000	other	0
19	41	Response	1	756113	6840	0	NA	NA	NA	NA	NA	NA
19	42	Picture	fix1	769493	0	1	10026	1	0	10000	other	0
19	43	Picture	NMK	779686	0	1	20053	1	0	20000	other	0
19	43	Response	2	785209	5523	0	NA	NA	NA	NA	NA	NA
19	44	Picture	fix1	799906	0	1	10026	1	0	10000	other	0
19	45	Picture	NWBM	810266	0	1	20053	1	0	20000	other	0
19	45	Response	1	816797	6531	0	NA	NA	NA	NA	NA	NA
19	46	Picture	fix1	830486	0	1	10026	1	0	10000	other	0
19	47	Picture	NWK	840679	0	1	20053	1	0	20000	other	0
19	47	Response	2	845895	5216	0	NA	NA	NA	NA	NA	NA
19	48	Picture	fix1	860899	0	1	10026	1	0	10000	other	0
19	49	Picture	NMBK	871092	0	1	20053	1	0	20000	other	0
19	49	Response	2	876986	5893	0	NA	NA	NA	NA	NA	NA
19	50	Picture	fix1	891312	0	1	10026	1	0	10000	other	0
19	51	Picture	NWM	901506	0	1	20053	1	0	20000	other	0
19	51	Response	1	908671	7166	0	NA	NA	NA	NA	NA	NA
19	52	Picture	fix1	921725	0	1	10026	1	0	10000	other	0
19	53	Picture	NMM	931919	0	1	20053	1	0	20000	other	0
19	53	Response	1	939560	7641	0	NA	NA	NA	NA	NA	NA
19	54	Picture	fix1	952139	0	1	10026	1	0	10000	other	0
19	55	Picture	NWBK	962332	0	1	20035	18	0	20000	other	0
19	55	Response	2	967657	5325	0	NA	NA	NA	NA	NA	NA
19	56	Picture	fix1	982552	0	1	10026	1	0	10000	other	0
19	57	Picture	NMBM	992745	0	1	20053	1	0	20000	other	0
19	57	Response	1	999443	6698	0	NA	NA	NA	NA	NA	NA
19	58	Picture	fix1	1012965	0	1	10026	1	0	10000	other	0
19	59	Picture	NMK	1023158	0	1	20053	1	0	20000	other	0
19	59	Response	2	1031230	8072	0	NA	NA	NA	NA	NA	NA
19	60	Picture	fix1	1043378	0	1	10026	1	0	10000	other	0
19	61	Picture	NWBM	1053571	0	1	20053	1	0	20000	other	0
19	61	Response	1	1059331	5760	0	NA	NA	NA	NA	NA	NA
19	62	Picture	fix1	1073791	0	1	10026	1	0	10000	other	0
19	63	Picture	NWK	1083984	0	1	20053	1	0	20000	other	0
19	63	Response	2	1088923	4938	0	NA	NA	NA	NA	NA	NA
19	64	Picture	fix1	1104204	0	1	10026	1	0	10000	other	0
19	65	Picture	NMBK	1114398	0	1	20053	1	0	20000	other	0
19	65	Response	2	1119712	5314	0	NA	NA	NA	NA	NA	NA
