Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty_1	ReqTime	ReqDur	Stim Type	Pair Index
8047	1	Picture	ripnp	10166	0	1	50120	1	0	50000	other	0
8047	2	Picture	ricordaneutralprova	60452	0	1	50120	1	0	50000	other	0
8047	3	Picture	tre	110738	0	1	10157	1	0	10000	other	0
8047	4	Picture	due	121062	0	1	10157	1	0	10000	other	0
8047	5	Picture	uno	131386	0	1	10157	1	0	10000	other	0
8047	6	Picture	zero	141709	0	1	10157	1	0	10000	other	0
8047	7	Picture	neutraltest	152033	0	1	167	1	0	10	other	0
8047	8	Picture	NMM	152366	0	1	20148	1	0	20000	other	0
8047	8	Response	1	164380	12014	0	NA	NA	NA	NA	NA	NA
8047	9	Picture	fix1	172680	0	1	10157	1	0	10000	other	0
8047	10	Picture	NWK	183004	0	1	20148	1	0	20000	other	0
8047	10	Response	2	190549	7545	0	NA	NA	NA	NA	NA	NA
8047	11	Picture	fix1	203318	0	1	10157	1	0	10000	other	0
8047	12	Picture	NMK	213642	0	1	20148	1	0	20000	other	0
8047	12	Response	2	218525	4884	0	NA	NA	NA	NA	NA	NA
8047	13	Picture	fix1	233956	0	1	10157	1	0	10000	other	0
8047	14	Picture	NWBK	244280	0	1	20148	1	0	20000	other	0
8047	14	Response	2	250589	6310	0	NA	NA	NA	NA	NA	NA
8047	15	Picture	fix1	264594	0	1	10157	1	0	10000	other	0
8047	16	Picture	ripfp	274917	0	1	50120	1	0	50000	other	0
8047	17	Picture	ricordafacceprova	325204	0	1	50120	1	0	50000	other	0
8047	18	Picture	tre	375490	0	1	10157	1	0	10000	other	0
8047	19	Picture	due	385813	0	1	10157	1	0	10000	other	0
8047	20	Picture	uno	396137	0	1	10157	1	0	10000	other	0
8047	21	Picture	zero	406461	0	1	10157	1	0	10000	other	0
8047	22	Picture	faccetest	416784	0	1	167	1	0	10	other	0
8047	23	Picture	FMG	417117	0	1	20148	1	0	20000	other	0
8047	23	Response	2	423427	6309	0	NA	NA	NA	NA	NA	NA
8047	24	Picture	fix1	437431	0	1	10157	1	0	10000	other	0
8047	25	Picture	FWR	447755	0	1	20148	1	0	20000	other	0
8047	25	Response	2	454555	6800	0	NA	NA	NA	NA	NA	NA
8047	26	Picture	fix1	468069	0	1	10157	1	0	10000	other	0
8047	27	Picture	HWG	478393	0	1	20148	1	0	20000	other	0
8047	27	Response	1	487904	9511	0	NA	NA	NA	NA	NA	NA
8047	28	Picture	fix1	498707	0	1	10157	1	0	10000	other	0
8047	29	Picture	HMR	509031	0	1	20148	1	0	20000	other	0
8047	29	Response	1	518718	9687	0	NA	NA	NA	NA	NA	NA
8047	30	Picture	fix1	529345	0	1	10157	1	0	10000	other	0
8047	31	Picture	ripn	539669	0	1	50120	1	0	50000	other	0
8047	32	Picture	ricordaneutral	589955	0	1	50120	1	0	50000	other	0
8047	33	Picture	avvneutral	640241	0	1	50120	1	0	50000	other	0
8047	34	Picture	cinque	690527	0	1	10157	1	0	10000	other	0
8047	35	Picture	quattro	700851	0	1	10157	1	0	10000	other	0
8047	36	Picture	tre	711174	0	1	10157	1	0	10000	other	0
8047	37	Picture	due	721498	0	1	10157	1	0	10000	other	0
8047	38	Picture	uno	731822	0	1	10157	1	0	10000	other	0
8047	39	Picture	zero	742145	0	1	10157	1	0	10000	other	0
8047	40	Picture	pazzo	752469	0	1	167	1	0	10	other	0
8047	41	Picture	NMBM	752802	0	1	20148	1	0	20000	other	0
8047	41	Response	1	758690	5888	0	NA	NA	NA	NA	NA	NA
8047	42	Picture	fix1	773116	0	1	10157	1	0	10000	other	0
8047	43	Picture	NMK	783440	0	1	20148	1	0	20000	other	0
8047	43	Response	1	791592	8152	0	NA	NA	NA	NA	NA	NA
8047	44	Picture	fix1	803754	0	1	10157	1	0	10000	other	0
