Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
SB3_017	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
SB3_017	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
SB3_017	3	Picture	tre	110763	0	1	10026	1	0	10000	other	0
SB3_017	4	Picture	due	120956	0	1	10026	1	0	10000	other	0
SB3_017	5	Picture	uno	131149	0	1	10026	1	0	10000	other	0
SB3_017	6	Picture	zero	141342	0	1	10026	1	0	10000	other	0
SB3_017	7	Picture	neutraltest	151536	0	1	167	1	0	10	other	0
SB3_017	8	Picture	NMM	151870	0	1	20052	1	0	20000	other	0
SB3_017	8	Response	1	161860	9991	0	NA	NA	NA	NA	NA	NA
SB3_017	9	Picture	fix1	172089	0	1	10026	1	0	10000	other	0
SB3_017	10	Picture	NWK	182282	0	1	20052	1	0	20000	other	0
SB3_017	10	Response	2	187960	5678	0	NA	NA	NA	NA	NA	NA
SB3_017	11	Picture	fix1	202502	0	1	10026	1	0	10000	other	0
SB3_017	12	Picture	NMK	212695	0	1	20052	1	0	20000	other	0
SB3_017	12	Response	1	221731	9036	0	NA	NA	NA	NA	NA	NA
SB3_017	13	Picture	fix1	232915	0	1	10026	1	0	10000	other	0
SB3_017	14	Picture	NWBK	243108	0	1	20052	1	0	20000	other	0
SB3_017	14	Response	2	251916	8808	0	NA	NA	NA	NA	NA	NA
SB3_017	15	Picture	fix1	263327	0	1	10026	1	0	10000	other	0
SB3_017	16	Picture	ripfp	273520	0	1	50131	1	0	50000	other	0
SB3_017	17	Picture	ricordafacceprova	323818	0	1	50131	1	0	50000	other	0
SB3_017	18	Picture	tre	374116	0	1	10026	1	0	10000	other	0
SB3_017	19	Picture	due	384309	0	1	10026	1	0	10000	other	0
SB3_017	20	Picture	uno	394503	0	1	10026	1	0	10000	other	0
SB3_017	21	Picture	zero	404696	0	1	10026	1	0	10000	other	0
SB3_017	22	Picture	faccetest	414889	0	1	167	1	0	10	other	0
SB3_017	23	Picture	FMG	415223	0	1	20052	1	0	20000	other	0
SB3_017	23	Response	2	422358	7135	0	NA	NA	NA	NA	NA	NA
SB3_017	24	Picture	fix1	435443	0	1	10026	1	0	10000	other	0
SB3_017	25	Picture	FWR	445636	0	1	20052	1	0	20000	other	0
SB3_017	25	Response	2	454335	8699	0	NA	NA	NA	NA	NA	NA
SB3_017	26	Picture	fix1	465855	0	1	10026	1	0	10000	other	0
SB3_017	27	Picture	HWG	476049	0	1	20052	1	0	20000	other	0
SB3_017	27	Response	1	481433	5385	0	NA	NA	NA	NA	NA	NA
SB3_017	28	Picture	fix1	496268	0	1	10026	1	0	10000	other	0
SB3_017	29	Picture	HMR	506461	0	1	20052	1	0	20000	other	0
SB3_017	29	Response	1	514205	7744	0	NA	NA	NA	NA	NA	NA
SB3_017	30	Picture	fix1	526681	0	1	10026	1	0	10000	other	0
SB3_017	31	Picture	ripn	536874	0	1	50131	1	0	50000	other	0
SB3_017	32	Picture	ricordaneutral	587172	0	1	50131	1	0	50000	other	0
SB3_017	33	Picture	avvneutral	637469	0	1	50131	1	0	50000	other	0
SB3_017	34	Picture	cinque	687767	0	1	10026	1	0	10000	other	0
SB3_017	35	Picture	quattro	697961	0	1	10026	1	0	10000	other	0
SB3_017	36	Picture	tre	708154	0	1	10026	1	0	10000	other	0
SB3_017	37	Picture	due	718347	0	1	10026	1	0	10000	other	0
SB3_017	38	Picture	uno	728540	0	1	10026	1	0	10000	other	0
SB3_017	39	Picture	zero	738734	0	1	10026	1	0	10000	other	0
SB3_017	40	Picture	pazzo	748927	0	1	167	1	0	10	other	0
SB3_017	41	Picture	NMBM	749261	0	1	20052	1	0	20000	other	0
SB3_017	41	Response	1	758648	9387	0	NA	NA	NA	NA	NA	NA
SB3_017	42	Picture	fix1	769480	0	1	10026	1	0	10000	other	0
SB3_017	43	Picture	NMK	779674	0	1	20052	1	0	20000	other	0
SB3_017	43	Response	1	788432	8759	0	NA	NA	NA	NA	NA	NA
SB3_017	44	Picture	fix1	799893	0	1	10026	1	0	10000	other	0
SB3_017	45	Picture	NWBM	810086	0	1	20052	1	0	20000	other	0
SB3_017	45	Response	2	815925	5839	0	NA	NA	NA	NA	NA	NA
SB3_017	46	Picture	fix1	830306	0	1	10026	1	0	10000	other	0
SB3_017	47	Picture	NWK	840499	0	1	20052	1	0	20000	other	0
SB3_017	47	Response	2	848299	7800	0	NA	NA	NA	NA	NA	NA
SB3_017	48	Picture	fix1	860718	0	1	10026	1	0	10000	other	0
SB3_017	49	Picture	NMBK	870912	0	1	20052	1	0	20000	other	0
SB3_017	49	Response	1	877287	6375	0	NA	NA	NA	NA	NA	NA
SB3_017	50	Picture	fix1	891131	0	1	10026	1	0	10000	other	0
SB3_017	51	Picture	NWM	901324	0	1	20052	1	0	20000	other	0
SB3_017	51	Response	2	907866	6542	0	NA	NA	NA	NA	NA	NA
SB3_017	52	Picture	fix1	921544	0	1	10026	1	0	10000	other	0
SB3_017	53	Picture	NMM	931737	0	1	20052	1	0	20000	other	0
SB3_017	53	Response	1	940240	8503	0	NA	NA	NA	NA	NA	NA
SB3_017	54	Picture	fix1	951956	0	1	10026	1	0	10000	other	0
SB3_017	55	Picture	NWBK	962149	0	1	20052	1	0	20000	other	0
SB3_017	55	Response	2	970424	8274	0	NA	NA	NA	NA	NA	NA
SB3_017	56	Picture	fix1	982369	0	1	10026	1	0	10000	other	0
SB3_017	57	Picture	NMBM	992562	0	1	20052	1	0	20000	other	0
SB3_017	57	Response	1	999910	7348	0	NA	NA	NA	NA	NA	NA
SB3_017	58	Picture	fix1	1012782	0	1	10026	1	0	10000	other	0
SB3_017	59	Picture	NMK	1022975	0	1	20052	1	0	20000	other	0
SB3_017	59	Response	1	1032483	9509	0	NA	NA	NA	NA	NA	NA
SB3_017	60	Picture	fix1	1043194	0	1	10026	1	0	10000	other	0
SB3_017	61	Picture	NWBM	1053387	0	1	20052	1	0	20000	other	0
SB3_017	61	Response	2	1061172	7785	0	NA	NA	NA	NA	NA	NA
SB3_017	62	Picture	fix1	1073607	0	1	10026	1	0	10000	other	0
SB3_017	63	Picture	NWK	1083800	0	1	20052	1	0	20000	other	0
SB3_017	63	Response	2	1093844	10044	0	NA	NA	NA	NA	NA	NA
SB3_017	64	Picture	fix1	1104019	0	1	10026	1	0	10000	other	0
SB3_017	65	Picture	NMBK	1114213	0	1	20052	1	0	20000	other	0
SB3_017	65	Response	1	1124126	9913	0	NA	NA	NA	NA	NA	NA
SB3_017	66	Picture	fix1	1134432	0	1	10026	1	0	10000	other	0
SB3_017	67	Picture	NWM	1144625	0	1	20052	1	0	20000	other	0
SB3_017	67	Response	2	1152823	8198	0	NA	NA	NA	NA	NA	NA
SB3_017	68	Picture	fix1	1164845	0	1	10026	1	0	10000	other	0
