Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty_1	ReqTime	ReqDur	Stim Type	Pair Index
8052	61	Response	2	1060213	6803	0	NA	NA	NA	NA	NA	NA
8052	62	Picture	fix1	1073630	0	1	10026	1	0	10000	other	0
8052	63	Picture	NWK	1083823	0	1	20053	1	0	20000	other	0
8052	63	Response	2	1091311	7488	0	NA	NA	NA	NA	NA	NA
8052	64	Picture	fix1	1104043	0	1	10026	1	0	10000	other	0
8052	65	Picture	NMBK	1114237	0	1	20053	1	0	20000	other	0
8052	65	Response	1	1120732	6496	0	NA	NA	NA	NA	NA	NA
8052	66	Picture	fix1	1134456	0	1	10026	1	0	10000	other	0
8052	67	Picture	NWM	1144650	0	1	20053	1	0	20000	other	0
8052	67	Response	2	1152030	7380	0	NA	NA	NA	NA	NA	NA
8052	68	Picture	fix1	1164870	0	1	10026	1	0	10000	other	0
8052	69	Picture	NMM	1175063	0	1	20053	1	0	20000	other	0
8052	69	Response	1	1181649	6586	0	NA	NA	NA	NA	NA	NA
8052	70	Picture	fix1	1195283	0	1	10026	1	0	10000	other	0
8052	71	Picture	NWBK	1205477	0	1	20053	1	0	20000	other	0
8052	71	Response	2	1212653	7177	0	NA	NA	NA	NA	NA	NA
8052	72	Picture	fix1	1225696	0	1	10026	1	0	10000	other	0
8052	73	Picture	NMBM	1235890	0	1	20053	1	0	20000	other	0
8052	73	Response	1	1242475	6585	0	NA	NA	NA	NA	NA	NA
8052	74	Picture	fix1	1256110	0	1	10026	1	0	10000	other	0
8052	75	Picture	NMK	1266303	0	1	20053	1	0	20000	other	0
8052	75	Response	1	1278815	12512	0	NA	NA	NA	NA	NA	NA
8052	76	Picture	fix1	1286523	0	1	10026	1	0	10000	other	0
8052	77	Picture	NWBM	1296717	0	1	20053	1	0	20000	other	0
8052	77	Response	2	1304588	7872	0	NA	NA	NA	NA	NA	NA
8052	78	Picture	fix1	1316936	0	1	10026	1	0	10000	other	0
8052	79	Picture	NWK	1327130	0	1	20053	1	0	20000	other	0
8052	79	Response	2	1336979	9849	0	NA	NA	NA	NA	NA	NA
8052	80	Picture	fix1	1347350	0	1	10026	1	0	10000	other	0
8052	81	Picture	NMBK	1357543	0	1	20053	1	0	20000	other	0
8052	81	Response	1	1363347	5804	0	NA	NA	NA	NA	NA	NA
8052	82	Picture	fix1	1377763	0	1	10026	1	0	10000	other	0
8052	83	Picture	NWM	1387957	0	1	20053	1	0	20000	other	0
8052	83	Response	2	1395839	7882	0	NA	NA	NA	NA	NA	NA
8052	84	Picture	fix1	1408176	0	1	10026	1	0	10000	other	0
8052	85	Picture	NMM	1418370	0	1	20053	1	0	20000	other	0
8052	85	Response	1	1425666	7296	0	NA	NA	NA	NA	NA	NA
8052	86	Picture	fix1	1438590	0	1	10026	1	0	10000	other	0
8052	87	Picture	NWBK	1448783	0	1	20053	1	0	20000	other	0
8052	87	Response	2	1454506	5723	0	NA	NA	NA	NA	NA	NA
8052	88	Picture	fix1	1469003	0	1	10026	1	0	10000	other	0
8052	89	Picture	NMBM	1479197	0	1	20053	1	0	20000	other	0
8052	89	Response	1	1485126	5929	0	NA	NA	NA	NA	NA	NA
8052	90	Picture	fix1	1499416	0	1	10026	1	0	10000	other	0
8052	91	Picture	NMK	1509610	0	1	20053	1	0	20000	other	0
8052	91	Response	1	1518908	9298	0	NA	NA	NA	NA	NA	NA
8052	92	Picture	fix1	1529830	0	1	10026	1	0	10000	other	0
8052	93	Picture	NWBM	1540023	0	1	20053	1	0	20000	other	0
8052	93	Response	2	1552494	12471	0	NA	NA	NA	NA	NA	NA
8052	94	Picture	fix1	1560243	0	1	10026	1	0	10000	other	0
8052	95	Picture	NWK	1570437	0	1	20053	1	0	20000	other	0
8052	95	Response	2	1580649	10212	0	NA	NA	NA	NA	NA	NA
8052	96	Picture	fix1	1590656	0	1	10026	1	0	10000	other	0
8052	97	Picture	NMBK	1600850	0	1	20053	1	0	20000	other	0
8052	97	Response	1	1610285	9435	0	NA	NA	NA	NA	NA	NA
8052	98	Picture	fix1	1621070	0	1	10026	1	0	10000	other	0
8052	99	Picture	NWM	1631263	0	1	20053	1	0	20000	other	0
8052	99	Response	2	1638442	7179	0	NA	NA	NA	NA	NA	NA
8052	100	Picture	fix1	1651483	0	1	10026	1	0	10000	other	0
8052	101	Picture	NMM	1661677	0	1	20053	1	0	20000	other	0
8052	101	Response	1	1667787	6110	0	NA	NA	NA	NA	NA	NA
8052	102	Picture	fix1	1681896	0	1	10026	1	0	10000	other	0
8052	103	Picture	NWBK	1692090	0	1	20053	1	0	20000	other	0
8052	103	Response	2	1700688	8598	0	NA	NA	NA	NA	NA	NA
8052	104	Picture	fix1	1712310	0	1	10026	1	0	10000	other	0
8052	105	Picture	NMBM	1722503	0	1	20053	1	0	20000	other	0
8052	105	Response	1	1729144	6641	0	NA	NA	NA	NA	NA	NA
8052	106	Picture	fix1	1742723	0	1	10026	1	0	10000	other	0
8052	107	Picture	NMK	1752917	0	1	20053	1	0	20000	other	0
8052	107	Response	1	1760369	7453	0	NA	NA	NA	NA	NA	NA
8052	108	Picture	fix1	1773136	0	1	10026	1	0	10000	other	0
8052	109	Picture	NWBM	1783330	0	1	20053	1	0	20000	other	0
8052	109	Response	2	1790112	6782	0	NA	NA	NA	NA	NA	NA
8052	110	Picture	fix1	1803550	0	1	10026	1	0	10000	other	0
8052	111	Picture	NWK	1813743	0	1	20053	1	0	20000	other	0
8052	111	Response	2	1821635	7892	0	NA	NA	NA	NA	NA	NA
8052	112	Picture	fix1	1833963	0	1	10026	1	0	10000	other	0
8052	113	Picture	NMBK	1844157	0	1	20053	1	0	20000	other	0
8052	113	Response	1	1850785	6628	0	NA	NA	NA	NA	NA	NA
8052	114	Picture	fix1	1864377	0	1	10026	1	0	10000	other	0
8052	115	Picture	NWM	1874570	0	1	20053	1	0	20000	other	0
8052	115	Response	2	1880136	5566	0	NA	NA	NA	NA	NA	NA
8052	116	Picture	fix1	1894790	0	1	10026	1	0	10000	other	0
8052	117	Picture	NMM	1904983	0	1	20053	1	0	20000	other	0
8052	117	Response	1	1911070	6087	0	NA	NA	NA	NA	NA	NA
8052	118	Picture	fix1	1925203	0	1	10026	1	0	10000	other	0
8052	119	Picture	NWBK	1935397	0	1	20053	1	0	20000	other	0
8052	119	Response	2	1943092	7695	0	NA	NA	NA	NA	NA	NA
8052	120	Picture	fix1	1955616	0	1	10026	1	0	10000	other	0
8052	121	Picture	NMBM	1965810	0	1	20053	1	0	20000	other	0
8052	121	Response	1	1972247	6437	0	NA	NA	NA	NA	NA	NA
8052	122	Picture	fix1	1986030	0	1	10026	1	0	10000	other	0
8052	123	Picture	NMK	1996223	0	1	20053	1	0	20000	other	0
8052	123	Response	1	2006148	9924	0	NA	NA	NA	NA	NA	NA
8052	124	Picture	fix1	2016443	0	1	10026	1	0	10000	other	0
8052	125	Picture	NWBM	2026637	0	1	20053	1	0	20000	other	0
8052	125	Response	2	2033429	6792	0	NA	NA	NA	NA	NA	NA
8052	126	Picture	fix1	2046856	0	1	10026	1	0	10000	other	0
8052	127	Picture	NWK	2057050	0	1	20053	1	0	20000	other	0
8052	127	Response	2	2063774	6724	0	NA	NA	NA	NA	NA	NA
8052	128	Picture	fix1	2077270	0	1	10026	1	0	10000	other	0
8052	129	Picture	NMBK	2087463	0	1	20053	1	0	20000	other	0
8052	129	Response	1	2093653	6190	0	NA	NA	NA	NA	NA	NA
8052	130	Picture	fix1	2107683	0	1	10026	1	0	10000	other	0
8052	131	Picture	NWM	2117877	0	1	20053	1	0	20000	other	0
8052	131	Response	2	2124368	6491	0	NA	NA	NA	NA	NA	NA
8052	132	Picture	fix1	2138097	0	1	10194	1	0	10000	other	0
8052	133	Picture	NMM	2148457	0	1	20053	1	0	20000	other	0
8052	133	Response	1	2155010	6553	0	NA	NA	NA	NA	NA	NA
8052	134	Picture	fix1	2168677	0	1	10026	1	0	10000	other	0
8052	135	Picture	NWBK	2178870	0	1	20053	1	0	20000	other	0
8052	135	Response	2	2185159	6289	0	NA	NA	NA	NA	NA	NA
8052	136	Picture	fix1	2199090	0	1	10026	1	0	10000	other	0
8052	137	Picture	NMBM	2209284	0	1	20053	1	0	20000	other	0
8052	137	Response	1	2215604	6320	0	NA	NA	NA	NA	NA	NA
8052	138	Picture	fix1	2229504	0	1	10026	1	0	10000	other	0
8052	139	Picture	NMK	2239697	0	1	20053	1	0	20000	other	0
8052	139	Response	1	2249511	9814	0	NA	NA	NA	NA	NA	NA
8052	140	Picture	fix1	2259917	0	1	10026	1	0	10000	other	0
8052	141	Picture	NWBM	2270111	0	1	20053	1	0	20000	other	0
8052	141	Response	2	2276498	6388	0	NA	NA	NA	NA	NA	NA
8052	142	Picture	fix1	2290330	0	1	10026	1	0	10000	other	0
8052	143	Picture	NWK	2300524	0	1	20053	1	0	20000	other	0
8052	143	Response	2	2306352	5828	0	NA	NA	NA	NA	NA	NA
8052	144	Picture	fix1	2320744	0	1	10026	1	0	10000	other	0
8052	145	Picture	NMBK	2330937	0	1	20053	1	0	20000	other	0
8052	145	Response	1	2337293	6355	0	NA	NA	NA	NA	NA	NA
8052	146	Picture	fix1	2351157	0	1	10026	1	0	10000	other	0
8052	147	Picture	NWM	2361351	0	1	20053	1	0	20000	other	0
8052	147	Response	2	2368926	7575	0	NA	NA	NA	NA	NA	NA
8052	148	Picture	fix1	2381571	0	1	10026	1	0	10000	other	0
8052	149	Picture	NMM	2391764	0	1	20053	1	0	20000	other	0
8052	149	Response	1	2398879	7115	0	NA	NA	NA	NA	NA	NA
8052	150	Picture	fix1	2411984	0	1	10026	1	0	10000	other	0
8052	151	Picture	NWBK	2422177	0	1	20053	1	0	20000	other	0
8052	151	Response	2	2427944	5766	0	NA	NA	NA	NA	NA	NA
8052	152	Picture	fix1	2442397	0	1	10026	1	0	10000	other	0
8052	153	Picture	NMBM	2452591	0	1	20053	1	0	20000	other	0
8052	154	Picture	fix1	2472811	0	1	10026	1	0	10000	other	0
8052	154	Response	1	2479055	6244	0	NA	NA	NA	NA	NA	NA
8052	155	Picture	NMK	2483004	0	1	20053	1	0	20000	other	0
8052	155	Response	1	2500310	17306	0	NA	NA	NA	NA	NA	NA
8052	156	Picture	fix1	2503224	0	1	10026	1	0	10000	other	0
8052	157	Picture	NWBM	2513417	0	1	20053	1	0	20000	other	0
8052	157	Response	2	2520380	6963	0	NA	NA	NA	NA	NA	NA
8052	158	Picture	fix1	2533637	0	1	10026	1	0	10000	other	0
8052	159	Picture	NWK	2543831	0	1	20053	1	0	20000	other	0
8052	159	Response	2	2551327	7496	0	NA	NA	NA	NA	NA	NA
8052	160	Picture	fix1	2564051	0	1	10026	1	0	10000	other	0
8052	161	Picture	NMBK	2574244	0	1	20053	1	0	20000	other	0
8052	161	Response	1	2582768	8524	0	NA	NA	NA	NA	NA	NA
8052	162	Picture	fix1	2594464	0	1	10026	1	0	10000	other	0
8052	163	Picture	NWM	2604657	0	1	20053	1	0	20000	other	0
8052	163	Response	2	2616682	12024	0	NA	NA	NA	NA	NA	NA
8052	164	Picture	fix1	2624877	0	1	10026	1	0	10000	other	0
8052	165	Picture	NMM	2635071	0	1	20053	1	0	20000	other	0
8052	165	Response	1	2642390	7320	0	NA	NA	NA	NA	NA	NA
8052	166	Picture	fix1	2655291	0	1	10026	1	0	10000	other	0
8052	167	Picture	NWBK	2665484	0	1	20053	1	0	20000	other	0
8052	167	Response	2	2672448	6964	0	NA	NA	NA	NA	NA	NA
8052	168	Picture	fix1	2685704	0	1	10026	1	0	10000	other	0
8052	169	Picture	NMBM	2695898	0	1	20053	1	0	20000	other	0
8052	169	Response	1	2702605	6707	0	NA	NA	NA	NA	NA	NA
8052	170	Picture	fix1	2716117	0	1	10026	1	0	10000	other	0
8052	171	Picture	NMK	2726311	0	1	20053	1	0	20000	other	0
8052	171	Response	1	2734146	7836	0	NA	NA	NA	NA	NA	NA
8052	172	Picture	fix1	2746531	0	1	10026	1	0	10000	other	0
8052	173	Picture	NWBM	2756724	0	1	20053	1	0	20000	other	0
8052	173	Response	2	2763414	6690	0	NA	NA	NA	NA	NA	NA
8052	174	Picture	fix1	2776944	0	1	10026	1	0	10000	other	0
8052	175	Picture	NWK	2787138	0	1	20053	1	0	20000	other	0
8052	175	Response	2	2797227	10090	0	NA	NA	NA	NA	NA	NA
8052	176	Picture	fix1	2807357	0	1	10026	1	0	10000	other	0
8052	177	Picture	ripf	2817551	0	1	50132	1	0	50000	other	0
8052	178	Picture	ricorda	2867850	0	1	50132	1	0	50000	other	0
8052	179	Picture	avv	2918149	0	1	50132	1	0	50000	other	0
8052	180	Picture	cinque	2968448	0	1	10026	1	0	10000	other	0
8052	181	Picture	quattro	2978642	0	1	10026	1	0	10000	other	0
8052	182	Picture	tre	2988835	0	1	10026	1	0	10000	other	0
8052	183	Picture	due	2999028	0	1	10026	1	0	10000	other	0
8052	184	Picture	uno	3009222	0	1	10026	1	0	10000	other	0
8052	185	Picture	zero	3019415	0	1	10026	1	0	10000	other	0
8052	186	Picture	pulo	3029609	0	1	167	1	0	10	other	0
8052	187	Picture	HWG	3029943	0	1	20053	1	0	20000	other	0
8052	187	Response	1	3037115	7172	0	NA	NA	NA	NA	NA	NA
8052	188	Picture	fix1	3050163	0	1	10026	1	0	10000	other	0
8052	189	Picture	HMR	3060356	0	1	20053	1	0	20000	other	0
8052	189	Response	1	3071825	11468	0	NA	NA	NA	NA	NA	NA
8052	190	Picture	fix1	3080576	0	1	10026	1	0	10000	other	0
8052	191	Picture	FWG	3090770	0	1	20053	1	0	20000	other	0
8052	191	Response	2	3101788	11018	0	NA	NA	NA	NA	NA	NA
8052	192	Picture	fix1	3110990	0	1	10026	1	0	10000	other	0
8052	193	Picture	FMR	3121350	0	1	20053	1	0	20000	other	0
8052	193	Response	2	3128291	6940	0	NA	NA	NA	NA	NA	NA
8052	194	Picture	fix1	3141570	0	1	10026	1	0	10000	other	0
8052	195	Picture	HWR	3151931	0	1	20053	1	0	20000	other	0
8052	195	Response	1	3160134	8203	0	NA	NA	NA	NA	NA	NA
8052	196	Picture	fix1	3172151	0	1	10026	1	0	10000	other	0
8052	197	Picture	FMG	3182344	0	1	20053	1	0	20000	other	0
8052	197	Response	2	3190988	8644	0	NA	NA	NA	NA	NA	NA
8052	198	Picture	fix1	3202564	0	1	10026	1	0	10000	other	0
8052	199	Picture	FWR	3212757	0	1	20053	1	0	20000	other	0
8052	199	Response	2	3220161	7404	0	NA	NA	NA	NA	NA	NA
8052	200	Picture	fix1	3232977	0	1	10026	1	0	10000	other	0
8052	201	Picture	HMG	3243338	0	1	20053	1	0	20000	other	0
8052	201	Response	1	3258138	14800	0	NA	NA	NA	NA	NA	NA
8052	202	Picture	fix1	3263558	0	1	10026	1	0	10000	other	0
8052	203	Picture	HWG	3273918	0	1	20053	1	0	20000	other	0
8052	203	Response	1	3281480	7561	0	NA	NA	NA	NA	NA	NA
8052	204	Picture	fix1	3294138	0	1	10026	1	0	10000	other	0
8052	205	Picture	HMR	3304499	0	1	20053	1	0	20000	other	0
8052	205	Response	1	3322325	17826	0	NA	NA	NA	NA	NA	NA
8052	206	Picture	fix1	3324719	0	1	10026	1	0	10000	other	0
8052	207	Picture	FWG	3335079	0	1	20053	1	0	20000	other	0
8052	207	Response	2	3344973	9894	0	NA	NA	NA	NA	NA	NA
8052	208	Picture	fix1	3355299	0	1	10026	1	0	10000	other	0
8052	209	Picture	FMR	3365660	0	1	20053	1	0	20000	other	0
8052	209	Response	2	3374545	8886	0	NA	NA	NA	NA	NA	NA
8052	210	Picture	fix1	3385880	0	1	10026	1	0	10000	other	0
8052	211	Picture	HWR	3396240	0	1	20053	1	0	20000	other	0
8052	211	Response	1	3408470	12229	0	NA	NA	NA	NA	NA	NA
8052	212	Picture	fix1	3416460	0	1	10026	1	0	10000	other	0
8052	213	Picture	FMG	3426821	0	1	20053	1	0	20000	other	0
8052	213	Response	2	3434384	7563	0	NA	NA	NA	NA	NA	NA
8052	214	Picture	fix1	3447041	0	1	10026	1	0	10000	other	0
8052	215	Picture	FWR	3457401	0	1	20053	1	0	20000	other	0
8052	215	Response	2	3465344	7943	0	NA	NA	NA	NA	NA	NA
8052	216	Picture	fix1	3477621	0	1	10026	1	0	10000	other	0
8052	217	Picture	HMG	3487982	0	1	20053	1	0	20000	other	0
8052	217	Response	1	3500954	12972	0	NA	NA	NA	NA	NA	NA
8052	218	Picture	fix1	3508202	0	1	10026	1	0	10000	other	0
8052	219	Picture	HWG	3518562	0	1	20053	1	0	20000	other	0
8052	219	Response	1	3525388	6826	0	NA	NA	NA	NA	NA	NA
8052	220	Picture	fix1	3538782	0	1	10026	1	0	10000	other	0
8052	221	Picture	HMR	3549143	0	1	20053	1	0	20000	other	0
8052	221	Response	1	3563176	14033	0	NA	NA	NA	NA	NA	NA
8052	222	Picture	fix1	3569363	0	1	10026	1	0	10000	other	0
8052	223	Picture	FWG	3579723	0	1	20053	1	0	20000	other	0
8052	223	Response	2	3587314	7591	0	NA	NA	NA	NA	NA	NA
8052	224	Picture	fix1	3599943	0	1	10026	1	0	10000	other	0
8052	225	Picture	FMR	3610304	0	1	20053	1	0	20000	other	0
8052	225	Response	2	3616793	6489	0	NA	NA	NA	NA	NA	NA
8052	226	Picture	fix1	3630523	0	1	10026	1	0	10000	other	0
8052	227	Picture	HWR	3640884	0	1	20053	1	0	20000	other	0
8052	227	Response	1	3646470	5586	0	NA	NA	NA	NA	NA	NA
8052	228	Picture	fix1	3661104	0	1	10026	1	0	10000	other	0
8052	229	Picture	FMG	3671465	0	1	20053	1	0	20000	other	0
8052	229	Response	2	3678720	7255	0	NA	NA	NA	NA	NA	NA
8052	230	Picture	fix1	3691685	0	1	10026	1	0	10000	other	0
8052	231	Picture	FWR	3702045	0	1	20053	1	0	20000	other	0
8052	231	Response	2	3709884	7838	0	NA	NA	NA	NA	NA	NA
8052	232	Picture	fix1	3722265	0	1	10026	1	0	10000	other	0
8052	233	Picture	HMG	3732625	0	1	20053	1	0	20000	other	0
8052	233	Response	1	3741940	9314	0	NA	NA	NA	NA	NA	NA
8052	234	Picture	fix1	3752845	0	1	10026	1	0	10000	other	0
8052	235	Picture	HWG	3763206	0	1	20053	1	0	20000	other	0
8052	235	Response	1	3769446	6240	0	NA	NA	NA	NA	NA	NA
8052	236	Picture	fix1	3783426	0	1	10026	1	0	10000	other	0
8052	237	Picture	HMR	3793787	0	1	20053	1	0	20000	other	0
8052	237	Response	1	3809814	16027	0	NA	NA	NA	NA	NA	NA
8052	238	Picture	fix1	3814006	0	1	10026	1	0	10000	other	0
8052	239	Picture	FWG	3824367	0	1	20053	1	0	20000	other	0
8052	239	Response	2	3831780	7413	0	NA	NA	NA	NA	NA	NA
8052	240	Picture	fix1	3844587	0	1	10026	1	0	10000	other	0
8052	241	Picture	FMR	3854947	0	1	20053	1	0	20000	other	0
8052	241	Response	2	3868392	13444	0	NA	NA	NA	NA	NA	NA
8052	242	Picture	fix1	3875167	0	1	10026	1	0	10000	other	0
8052	243	Picture	HWR	3885528	0	1	20053	1	0	20000	other	0
8052	243	Response	1	3895604	10076	0	NA	NA	NA	NA	NA	NA
8052	244	Picture	fix1	3905748	0	1	10026	1	0	10000	other	0
8052	245	Picture	FMG	3916108	0	1	20053	1	0	20000	other	0
8052	245	Response	2	3923410	7301	0	NA	NA	NA	NA	NA	NA
8052	246	Picture	fix1	3936328	0	1	10026	1	0	10000	other	0
8052	247	Picture	FWR	3946689	0	1	20053	1	0	20000	other	0
8052	247	Response	2	3960516	13827	0	NA	NA	NA	NA	NA	NA
8052	248	Picture	fix1	3966909	0	1	10026	1	0	10000	other	0
8052	249	Picture	HMG	3977269	0	1	20053	1	0	20000	other	0
8052	249	Response	1	3991290	14021	0	NA	NA	NA	NA	NA	NA
8052	250	Picture	fix1	3997489	0	1	10026	1	0	10000	other	0
8052	251	Picture	HWG	4007850	0	1	20053	1	0	20000	other	0
8052	251	Response	1	4015832	7982	0	NA	NA	NA	NA	NA	NA
8052	252	Picture	fix1	4028070	0	1	10026	1	0	10000	other	0
8052	253	Picture	HMR	4038430	0	1	20053	1	0	20000	other	0
8052	253	Response	1	4052150	13720	0	NA	NA	NA	NA	NA	NA
8052	254	Picture	fix1	4058650	0	1	10026	1	0	10000	other	0
8052	255	Picture	FWG	4069011	0	1	20053	1	0	20000	other	0
8052	255	Response	2	4079365	10354	0	NA	NA	NA	NA	NA	NA
8052	256	Picture	fix1	4089231	0	1	10026	1	0	10000	other	0
8052	257	Picture	FMR	4099591	0	1	20053	1	0	20000	other	0
8052	257	Response	2	4111528	11936	0	NA	NA	NA	NA	NA	NA
8052	258	Picture	fix1	4119811	0	1	10027	1	0	10000	other	0
8052	259	Picture	HWR	4130172	0	1	20053	1	0	20000	other	0
8052	259	Response	1	4140032	9860	0	NA	NA	NA	NA	NA	NA
8052	260	Picture	fix1	4150392	0	1	10026	1	0	10000	other	0
8052	261	Picture	FMG	4160752	0	1	20053	1	0	20000	other	0
8052	261	Response	2	4168734	7981	0	NA	NA	NA	NA	NA	NA
8052	262	Picture	fix1	4180972	0	1	10026	1	0	10000	other	0
8052	263	Picture	FWR	4191333	0	1	20053	1	0	20000	other	0
8052	263	Response	2	4198425	7093	0	NA	NA	NA	NA	NA	NA
8052	264	Picture	fix1	4211553	0	1	10026	1	0	10000	other	0
8052	265	Picture	HMG	4221913	0	1	20053	1	0	20000	other	0
8052	265	Response	1	4233660	11747	0	NA	NA	NA	NA	NA	NA
8052	266	Picture	fix1	4242133	0	1	10026	1	0	10000	other	0
8052	267	Picture	HWG	4252494	0	1	20053	1	0	20000	other	0
8052	267	Response	1	4259394	6900	0	NA	NA	NA	NA	NA	NA
8052	268	Picture	fix1	4272714	0	1	10026	1	0	10000	other	0
8052	269	Picture	HMR	4283074	0	1	20053	1	0	20000	other	0
8052	269	Response	1	4299377	16303	0	NA	NA	NA	NA	NA	NA
8052	270	Picture	fix1	4303294	0	1	10026	1	0	10000	other	0
