Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty_1	ReqTime	ReqDur	Stim Type	Pair Index
8016	51	Picture	NWM	901504	0	1	20053	1	0	20000	other	0
8016	51	Response	2	909353	7849	0	NA	NA	NA	NA	NA	NA
8016	52	Picture	fix1	921723	0	1	10026	1	0	10000	other	0
8016	53	Picture	NMM	931917	0	1	20053	1	0	20000	other	0
8016	53	Response	1	942452	10535	0	NA	NA	NA	NA	NA	NA
8016	54	Picture	fix1	952137	0	1	10026	1	0	10000	other	0
8016	55	Picture	NWBK	962330	0	1	20053	1	0	20000	other	0
8016	55	Response	2	969328	6998	0	NA	NA	NA	NA	NA	NA
8016	56	Picture	fix1	982550	0	1	10026	1	0	10000	other	0
8016	57	Picture	NMBM	992743	0	1	20053	1	0	20000	other	0
8016	57	Response	1	998379	5636	0	NA	NA	NA	NA	NA	NA
8016	58	Picture	fix1	1012963	0	1	10026	1	0	10000	other	0
8016	59	Picture	NMK	1023156	0	1	20053	1	0	20000	other	0
8016	59	Response	1	1031088	7932	0	NA	NA	NA	NA	NA	NA
8016	60	Picture	fix1	1043376	0	1	10026	1	0	10000	other	0
8016	61	Picture	NWBM	1053569	0	1	20053	1	0	20000	other	0
8016	61	Response	2	1063503	9934	0	NA	NA	NA	NA	NA	NA
8016	62	Picture	fix1	1073789	0	1	10026	1	0	10000	other	0
8016	63	Picture	NWK	1083982	0	1	20053	1	0	20000	other	0
8016	63	Response	2	1090878	6896	0	NA	NA	NA	NA	NA	NA
8016	64	Picture	fix1	1104202	0	1	10026	1	0	10000	other	0
8016	65	Picture	NMBK	1114395	0	1	20053	1	0	20000	other	0
8016	65	Response	1	1122502	8107	0	NA	NA	NA	NA	NA	NA
8016	66	Picture	fix1	1134615	0	1	10026	1	0	10000	other	0
8016	67	Picture	NWM	1144808	0	1	20053	1	0	20000	other	0
8016	67	Response	2	1153238	8430	0	NA	NA	NA	NA	NA	NA
8016	68	Picture	fix1	1165028	0	1	10026	1	0	10000	other	0
8016	69	Picture	NMM	1175222	0	1	20053	1	0	20000	other	0
8016	69	Response	1	1180714	5492	0	NA	NA	NA	NA	NA	NA
8016	70	Picture	fix1	1195441	0	1	10026	1	0	10000	other	0
8016	71	Picture	NWBK	1205635	0	1	20053	1	0	20000	other	0
8016	71	Response	2	1212343	6709	0	NA	NA	NA	NA	NA	NA
8016	72	Picture	fix1	1225854	0	1	10026	1	0	10000	other	0
8016	73	Picture	NMBM	1236048	0	1	20053	1	0	20000	other	0
8016	73	Response	1	1239820	3772	0	NA	NA	NA	NA	NA	NA
8016	74	Picture	fix1	1256267	0	1	10026	1	0	10000	other	0
8016	75	Picture	NMK	1266461	0	1	20053	1	0	20000	other	0
8016	75	Response	1	1275005	8544	0	NA	NA	NA	NA	NA	NA
8016	76	Picture	fix1	1286680	0	1	10026	1	0	10000	other	0
8016	77	Picture	NWBM	1296874	0	1	20053	1	0	20000	other	0
8016	77	Response	2	1303569	6695	0	NA	NA	NA	NA	NA	NA
8016	78	Picture	fix1	1317094	0	1	10026	1	0	10000	other	0
8016	79	Picture	NWK	1327287	0	1	20053	1	0	20000	other	0
8016	79	Response	2	1332333	5046	0	NA	NA	NA	NA	NA	NA
8016	80	Picture	fix1	1347507	0	1	10026	1	0	10000	other	0
8016	81	Picture	NMBK	1357700	0	1	20053	1	0	20000	other	0
8016	81	Response	1	1363470	5770	0	NA	NA	NA	NA	NA	NA
8016	82	Picture	fix1	1377920	0	1	10026	1	0	10000	other	0
8016	83	Picture	NWM	1388113	0	1	20053	1	0	20000	other	0
8016	83	Response	2	1393918	5805	0	NA	NA	NA	NA	NA	NA
8016	84	Picture	fix1	1408333	0	1	10026	1	0	10000	other	0
8016	85	Picture	NMM	1418526	0	1	20053	1	0	20000	other	0
8016	85	Response	1	1429113	10587	0	NA	NA	NA	NA	NA	NA
8016	86	Picture	fix1	1438746	0	1	10026	1	0	10000	other	0
8016	87	Picture	NWBK	1448939	0	1	20053	1	0	20000	other	0
8016	88	Picture	fix1	1469159	0	1	10026	1	0	10000	other	0
8016	88	Response	2	1470934	1775	0	NA	NA	NA	NA	NA	NA
8016	89	Picture	NMBM	1479352	0	1	20053	1	0	20000	other	0
8016	89	Response	1	1484084	4732	0	NA	NA	NA	NA	NA	NA
8016	90	Picture	fix1	1499572	0	1	10026	1	0	10000	other	0
8016	91	Picture	NMK	1509765	0	1	20053	1	0	20000	other	0
8016	91	Response	1	1517406	7641	0	NA	NA	NA	NA	NA	NA
8016	92	Picture	fix1	1529985	0	1	10026	1	0	10000	other	0
8016	93	Picture	NWBM	1540179	0	1	20053	1	0	20000	other	0
8016	93	Response	2	1547465	7286	0	NA	NA	NA	NA	NA	NA
8016	94	Picture	fix1	1560398	0	1	10026	1	0	10000	other	0
8016	95	Picture	NWK	1570592	0	1	20053	1	0	20000	other	0
8016	95	Response	2	1576536	5945	0	NA	NA	NA	NA	NA	NA
8016	96	Picture	fix1	1590811	0	1	10026	1	0	10000	other	0
8016	97	Picture	NMBK	1601005	0	1	20053	1	0	20000	other	0
8016	97	Response	1	1606597	5593	0	NA	NA	NA	NA	NA	NA
8016	98	Picture	fix1	1621224	0	1	10026	1	0	10000	other	0
8016	99	Picture	NWM	1631418	0	1	20053	1	0	20000	other	0
8016	99	Response	2	1636758	5340	0	NA	NA	NA	NA	NA	NA
8016	100	Picture	fix1	1651638	0	1	10026	1	0	10000	other	0
8016	101	Picture	NMM	1661831	0	1	20053	1	0	20000	other	0
8016	101	Response	1	1665439	3608	0	NA	NA	NA	NA	NA	NA
8016	102	Picture	fix1	1682051	0	1	10026	1	0	10000	other	0
8016	103	Picture	NWBK	1692244	0	1	20053	1	0	20000	other	0
8016	103	Response	2	1695998	3754	0	NA	NA	NA	NA	NA	NA
8016	104	Picture	fix1	1712464	0	1	10026	1	0	10000	other	0
8016	105	Picture	NMBM	1722657	0	1	20053	1	0	20000	other	0
8016	105	Response	1	1727350	4693	0	NA	NA	NA	NA	NA	NA
8016	106	Picture	fix1	1742877	0	1	10026	1	0	10000	other	0
8016	107	Picture	NMK	1753070	0	1	20053	1	0	20000	other	0
8016	107	Response	1	1759591	6520	0	NA	NA	NA	NA	NA	NA
8016	108	Picture	fix1	1773290	0	1	10026	1	0	10000	other	0
8016	109	Picture	NWBM	1783483	0	1	20053	1	0	20000	other	0
8016	109	Response	2	1788768	5285	0	NA	NA	NA	NA	NA	NA
8016	110	Picture	fix1	1803703	0	1	10026	1	0	10000	other	0
8016	111	Picture	NWK	1813896	0	1	20053	1	0	20000	other	0
8016	111	Response	2	1819727	5831	0	NA	NA	NA	NA	NA	NA
8016	112	Picture	fix1	1834116	0	1	10026	1	0	10000	other	0
8016	113	Picture	NMBK	1844310	0	1	20053	1	0	20000	other	0
8016	113	Response	1	1862655	18345	0	NA	NA	NA	NA	NA	NA
8016	114	Picture	fix1	1864529	0	1	10026	1	0	10000	other	0
8016	115	Picture	NWM	1874723	0	1	20053	1	0	20000	other	0
8016	115	Response	2	1879471	4748	0	NA	NA	NA	NA	NA	NA
8016	116	Picture	fix1	1894942	0	1	10026	1	0	10000	other	0
8016	117	Picture	NMM	1905136	0	1	20053	1	0	20000	other	0
8016	117	Response	1	1914684	9548	0	NA	NA	NA	NA	NA	NA
8016	118	Picture	fix1	1925355	0	1	10026	1	0	10000	other	0
8016	119	Picture	NWBK	1935549	0	1	20053	1	0	20000	other	0
8016	119	Response	2	1945842	10293	0	NA	NA	NA	NA	NA	NA
8016	120	Picture	fix1	1955769	0	1	10026	1	0	10000	other	0
8016	121	Picture	NMBM	1965962	0	1	20053	1	0	20000	other	0
8016	121	Response	1	1970374	4412	0	NA	NA	NA	NA	NA	NA
8016	122	Picture	fix1	1986182	0	1	10026	1	0	10000	other	0
8016	123	Picture	NMK	1996375	0	1	20053	1	0	20000	other	0
8016	123	Response	1	2003315	6940	0	NA	NA	NA	NA	NA	NA
8016	124	Picture	fix1	2016595	0	1	10026	1	0	10000	other	0
8016	125	Picture	NWBM	2026788	0	1	20053	1	0	20000	other	0
8016	125	Response	2	2032893	6105	0	NA	NA	NA	NA	NA	NA
8016	126	Picture	fix1	2047008	0	1	10026	1	0	10000	other	0
8016	127	Picture	NWK	2057201	0	1	20053	1	0	20000	other	0
8016	127	Response	2	2064846	7644	0	NA	NA	NA	NA	NA	NA
8016	128	Picture	fix1	2077421	0	1	10026	1	0	10000	other	0
8016	129	Picture	NMBK	2087615	0	1	20053	1	0	20000	other	0
8016	129	Response	1	2093634	6019	0	NA	NA	NA	NA	NA	NA
8016	130	Picture	fix1	2107834	0	1	10026	1	0	10000	other	0
8016	131	Picture	NWM	2118028	0	1	20053	1	0	20000	other	0
8016	131	Response	1	2129447	11420	0	NA	NA	NA	NA	NA	NA
8016	132	Picture	fix1	2138247	0	1	10193	1	0	10000	other	0
8016	133	Picture	NMM	2148608	0	1	20053	1	0	20000	other	0
8016	133	Response	1	2154183	5575	0	NA	NA	NA	NA	NA	NA
8016	134	Picture	fix1	2168827	0	1	10026	1	0	10000	other	0
8016	135	Picture	NWBK	2179021	0	1	20053	1	0	20000	other	0
8016	135	Response	2	2184854	5834	0	NA	NA	NA	NA	NA	NA
8016	136	Picture	fix1	2199241	0	1	10026	1	0	10000	other	0
8016	137	Picture	NMBM	2209434	0	1	20053	1	0	20000	other	0
8016	137	Response	1	2217109	7675	0	NA	NA	NA	NA	NA	NA
8016	138	Picture	fix1	2229654	0	1	10026	1	0	10000	other	0
8016	139	Picture	NMK	2239847	0	1	20053	1	0	20000	other	0
8016	139	Response	1	2251839	11992	0	NA	NA	NA	NA	NA	NA
8016	140	Picture	fix1	2260067	0	1	10026	1	0	10000	other	0
8016	141	Picture	NWBM	2270260	0	1	20053	1	0	20000	other	0
8016	141	Response	2	2277566	7306	0	NA	NA	NA	NA	NA	NA
8016	142	Picture	fix1	2290480	0	1	10026	1	0	10000	other	0
8016	143	Picture	NWK	2300673	0	1	20053	1	0	20000	other	0
8016	143	Response	2	2307550	6876	0	NA	NA	NA	NA	NA	NA
8016	144	Picture	fix1	2320893	0	1	10026	1	0	10000	other	0
8016	145	Picture	NMBK	2331086	0	1	20053	1	0	20000	other	0
8016	145	Response	1	2336050	4964	0	NA	NA	NA	NA	NA	NA
8016	146	Picture	fix1	2351306	0	1	10026	1	0	10000	other	0
8016	147	Picture	NWM	2361499	0	1	20053	1	0	20000	other	0
8016	147	Response	2	2371085	9585	0	NA	NA	NA	NA	NA	NA
8016	148	Picture	fix1	2381719	0	1	10026	1	0	10000	other	0
8016	149	Picture	NMM	2391913	0	1	20053	1	0	20000	other	0
8016	149	Response	1	2400183	8270	0	NA	NA	NA	NA	NA	NA
8016	150	Picture	fix1	2412132	0	1	10026	1	0	10000	other	0
8016	151	Picture	NWBK	2422326	0	1	20053	1	0	20000	other	0
8016	151	Response	2	2427795	5469	0	NA	NA	NA	NA	NA	NA
8016	152	Picture	fix1	2442545	0	1	10026	1	0	10000	other	0
8016	153	Picture	NMBM	2452739	0	1	20053	1	0	20000	other	0
8016	153	Response	1	2465901	13162	0	NA	NA	NA	NA	NA	NA
8016	154	Picture	fix1	2472959	0	1	10026	1	0	10000	other	0
8016	155	Picture	NMK	2483152	0	1	20053	1	0	20000	other	0
8016	155	Response	2	2490644	7492	0	NA	NA	NA	NA	NA	NA
8016	156	Picture	fix1	2503372	0	1	10026	1	0	10000	other	0
8016	157	Picture	NWBM	2513565	0	1	20053	1	0	20000	other	0
8016	157	Response	2	2523898	10333	0	NA	NA	NA	NA	NA	NA
8016	158	Picture	fix1	2533785	0	1	10026	1	0	10000	other	0
8016	159	Picture	NWK	2543978	0	1	20053	1	0	20000	other	0
8016	159	Response	2	2551015	7037	0	NA	NA	NA	NA	NA	NA
8016	160	Picture	fix1	2564198	0	1	10026	1	0	10000	other	0
8016	161	Picture	NMBK	2574391	0	1	20053	1	0	20000	other	0
8016	161	Response	1	2581499	7107	0	NA	NA	NA	NA	NA	NA
8016	162	Picture	fix1	2594611	0	1	10026	1	0	10000	other	0
8016	163	Picture	NWM	2604804	0	1	20053	1	0	20000	other	0
8016	163	Response	2	2615447	10643	0	NA	NA	NA	NA	NA	NA
8016	164	Picture	fix1	2625024	0	1	10026	1	0	10000	other	0
8016	165	Picture	NMM	2635218	0	1	20053	1	0	20000	other	0
8016	165	Response	1	2642367	7150	0	NA	NA	NA	NA	NA	NA
8016	166	Picture	fix1	2655437	0	1	10026	1	0	10000	other	0
8016	167	Picture	NWBK	2665631	0	1	20053	1	0	20000	other	0
8016	167	Response	2	2672651	7020	0	NA	NA	NA	NA	NA	NA
8016	168	Picture	fix1	2685850	0	1	10026	1	0	10000	other	0
8016	169	Picture	NMBM	2696044	0	1	20052	1	0	20000	other	0
8016	169	Response	1	2703922	7879	0	NA	NA	NA	NA	NA	NA
8016	170	Picture	fix1	2716263	0	1	10026	1	0	10000	other	0
8016	171	Picture	NMK	2726457	0	1	20053	1	0	20000	other	0
8016	171	Response	1	2733216	6759	0	NA	NA	NA	NA	NA	NA
8016	172	Picture	fix1	2746677	0	1	10026	1	0	10000	other	0
8016	173	Picture	NWBM	2756870	0	1	20053	1	0	20000	other	0
8016	173	Response	2	2762607	5737	0	NA	NA	NA	NA	NA	NA
8016	174	Picture	fix1	2777090	0	1	10026	1	0	10000	other	0
8016	175	Picture	NWK	2787283	0	1	20053	1	0	20000	other	0
8016	175	Response	2	2795462	8179	0	NA	NA	NA	NA	NA	NA
8016	176	Picture	fix1	2807503	0	1	10026	1	0	10000	other	0
8016	177	Picture	ripf	2817696	0	1	50132	1	0	50000	other	0
8016	178	Picture	ricorda	2867995	0	1	50132	1	0	50000	other	0
8016	179	Picture	avv	2918293	0	1	50132	1	0	50000	other	0
8016	180	Picture	cinque	2968592	0	1	10026	1	0	10000	other	0
8016	181	Picture	quattro	2978785	0	1	10026	1	0	10000	other	0
8016	182	Picture	tre	2988979	0	1	10026	1	0	10000	other	0
8016	183	Picture	due	2999172	0	1	10026	1	0	10000	other	0
8016	184	Picture	uno	3009366	0	1	10026	1	0	10000	other	0
8016	185	Picture	zero	3019559	0	1	10026	1	0	10000	other	0
8016	186	Picture	pulo	3029752	0	1	167	1	0	10	other	0
8016	187	Picture	HWG	3030087	0	1	20053	1	0	20000	other	0
8016	187	Response	2	3037424	7337	0	NA	NA	NA	NA	NA	NA
8016	188	Picture	fix1	3050306	0	1	10026	1	0	10000	other	0
8016	189	Picture	HMR	3060500	0	1	20053	1	0	20000	other	0
8016	189	Response	1	3069096	8596	0	NA	NA	NA	NA	NA	NA
8016	190	Picture	fix1	3080702	0	18	10043	18	0	10000	other	0
8016	191	Picture	FWG	3090913	0	1	20053	1	0	20000	other	0
8016	191	Response	2	3098690	7777	0	NA	NA	NA	NA	NA	NA
8016	192	Picture	fix1	3111133	0	1	10026	1	0	10000	other	0
8016	193	Picture	FMR	3121326	0	1	20053	1	0	20000	other	0
8016	193	Response	2	3127294	5968	0	NA	NA	NA	NA	NA	NA
8016	194	Picture	fix1	3141546	0	1	10026	1	0	10000	other	0
8016	195	Picture	HWR	3151906	0	1	20053	1	0	20000	other	0
8016	195	Response	1	3159459	7553	0	NA	NA	NA	NA	NA	NA
8016	196	Picture	fix1	3172126	0	1	10026	1	0	10000	other	0
8016	197	Picture	FMG	3182319	0	1	20053	1	0	20000	other	0
8016	197	Response	2	3189647	7327	0	NA	NA	NA	NA	NA	NA
8016	198	Picture	fix1	3202539	0	1	10026	1	0	10000	other	0
8016	199	Picture	FWR	3212733	0	1	20053	1	0	20000	other	0
8016	199	Response	2	3219439	6706	0	NA	NA	NA	NA	NA	NA
8016	200	Picture	fix1	3232952	0	1	10026	1	0	10000	other	0
8016	201	Picture	HMG	3243313	0	1	20053	1	0	20000	other	0
8016	201	Response	2	3249726	6413	0	NA	NA	NA	NA	NA	NA
8016	202	Picture	fix1	3263532	0	1	10026	1	0	10000	other	0
8016	203	Picture	HWG	3273726	0	1	20053	1	0	20000	other	0
8016	203	Response	1	3281595	7869	0	NA	NA	NA	NA	NA	NA
8016	204	Picture	fix1	3293946	0	1	10026	1	0	10000	other	0
8016	205	Picture	HMR	3304139	0	1	20053	1	0	20000	other	0
8016	205	Response	1	3312081	7942	0	NA	NA	NA	NA	NA	NA
8016	206	Picture	fix1	3324359	0	1	10026	1	0	10000	other	0
8016	207	Picture	FWG	3334552	0	1	20053	1	0	20000	other	0
8016	207	Response	2	3343061	8509	0	NA	NA	NA	NA	NA	NA
8016	208	Picture	fix1	3354772	0	1	10026	1	0	10000	other	0
8016	209	Picture	FMR	3364965	0	1	20053	1	0	20000	other	0
8016	209	Response	2	3371073	6108	0	NA	NA	NA	NA	NA	NA
8016	210	Picture	fix1	3385185	0	1	10026	1	0	10000	other	0
8016	211	Picture	HWR	3395378	0	1	20053	1	0	20000	other	0
8016	211	Response	1	3406708	11329	0	NA	NA	NA	NA	NA	NA
8016	212	Picture	fix1	3415598	0	1	10026	1	0	10000	other	0
8016	213	Picture	FMG	3425791	0	1	20053	1	0	20000	other	0
8016	213	Response	2	3432248	6456	0	NA	NA	NA	NA	NA	NA
8016	214	Picture	fix1	3446011	0	1	10026	1	0	10000	other	0
8016	215	Picture	FWR	3456205	0	1	20053	1	0	20000	other	0
8016	215	Response	2	3464221	8017	0	NA	NA	NA	NA	NA	NA
8016	216	Picture	fix1	3476424	0	1	10026	1	0	10000	other	0
8016	217	Picture	HMG	3486618	0	1	20053	1	0	20000	other	0
8016	217	Response	1	3493649	7031	0	NA	NA	NA	NA	NA	NA
8016	218	Picture	fix1	3506837	0	1	10026	1	0	10000	other	0
8016	219	Picture	HWG	3517031	0	1	20053	1	0	20000	other	0
8016	219	Response	1	3523219	6188	0	NA	NA	NA	NA	NA	NA
8016	220	Picture	fix1	3537251	0	1	10026	1	0	10000	other	0
8016	221	Picture	HMR	3547444	0	1	20053	1	0	20000	other	0
8016	221	Response	1	3556185	8741	0	NA	NA	NA	NA	NA	NA
8016	222	Picture	fix1	3567664	0	1	10026	1	0	10000	other	0
8016	223	Picture	FWG	3577857	0	1	20053	1	0	20000	other	0
8016	223	Response	2	3586377	8520	0	NA	NA	NA	NA	NA	NA
8016	224	Picture	fix1	3598077	0	1	10026	1	0	10000	other	0
8016	225	Picture	FMR	3608270	0	1	20053	1	0	20000	other	0
8016	225	Response	2	3613701	5431	0	NA	NA	NA	NA	NA	NA
8016	226	Picture	fix1	3628490	0	1	10026	1	0	10000	other	0
8016	227	Picture	HWR	3638683	0	1	20053	1	0	20000	other	0
8016	227	Response	1	3644292	5608	0	NA	NA	NA	NA	NA	NA
8016	228	Picture	fix1	3658903	0	1	10026	1	0	10000	other	0
8016	229	Picture	FMG	3669096	0	1	20053	1	0	20000	other	0
8016	229	Response	2	3676368	7272	0	NA	NA	NA	NA	NA	NA
8016	230	Picture	fix1	3689316	0	1	10026	1	0	10000	other	0
8016	231	Picture	FWR	3699510	0	1	20053	1	0	20000	other	0
8016	231	Response	2	3705375	5865	0	NA	NA	NA	NA	NA	NA
8016	232	Picture	fix1	3719729	0	1	10026	1	0	10000	other	0
8016	233	Picture	HMG	3729923	0	1	20053	1	0	20000	other	0
8016	233	Response	1	3734680	4758	0	NA	NA	NA	NA	NA	NA
8016	234	Picture	fix1	3750142	0	1	10026	1	0	10000	other	0
8016	235	Picture	HWG	3760336	0	1	20053	1	0	20000	other	0
8016	235	Response	1	3766162	5827	0	NA	NA	NA	NA	NA	NA
8016	236	Picture	fix1	3780556	0	1	10026	1	0	10000	other	0
8016	237	Picture	HMR	3790749	0	1	20053	1	0	20000	other	0
8016	237	Response	1	3801308	10559	0	NA	NA	NA	NA	NA	NA
8016	238	Picture	fix1	3810969	0	1	10026	1	0	10000	other	0
8016	239	Picture	FWG	3821162	0	1	20053	1	0	20000	other	0
8016	239	Response	2	3826652	5490	0	NA	NA	NA	NA	NA	NA
8016	240	Picture	fix1	3841382	0	1	10026	1	0	10000	other	0
8016	241	Picture	FMR	3851575	0	1	20053	1	0	20000	other	0
8016	241	Response	2	3865956	14381	0	NA	NA	NA	NA	NA	NA
8016	242	Picture	fix1	3871795	0	1	10026	1	0	10000	other	0
8016	243	Picture	HWR	3881988	0	1	20053	1	0	20000	other	0
8016	243	Response	1	3888926	6937	0	NA	NA	NA	NA	NA	NA
8016	244	Picture	fix1	3902208	0	1	10026	1	0	10000	other	0
8016	245	Picture	FMG	3912401	0	1	20053	1	0	20000	other	0
8016	245	Response	2	3920012	7611	0	NA	NA	NA	NA	NA	NA
8016	246	Picture	fix1	3932621	0	1	10026	1	0	10000	other	0
8016	247	Picture	FWR	3942815	0	1	20053	1	0	20000	other	0
8016	247	Response	2	3949049	6235	0	NA	NA	NA	NA	NA	NA
8016	248	Picture	fix1	3963034	0	1	10026	1	0	10000	other	0
8016	249	Picture	HMG	3973228	0	1	20053	1	0	20000	other	0
8016	249	Response	1	3979617	6389	0	NA	NA	NA	NA	NA	NA
8016	250	Picture	fix1	3993447	0	1	10026	1	0	10000	other	0
8016	251	Picture	HWG	4003641	0	1	20053	1	0	20000	other	0
8016	251	Response	1	4010606	6965	0	NA	NA	NA	NA	NA	NA
8016	252	Picture	fix1	4023861	0	1	10026	1	0	10000	other	0
8016	253	Picture	HMR	4034221	0	1	20053	1	0	20000	other	0
8016	253	Response	1	4041499	7278	0	NA	NA	NA	NA	NA	NA
8016	254	Picture	fix1	4054441	0	1	10026	1	0	10000	other	0
8016	255	Picture	FWG	4064634	0	1	20053	1	0	20000	other	0
8016	255	Response	2	4073677	9043	0	NA	NA	NA	NA	NA	NA
8016	256	Picture	fix1	4084854	0	1	10026	1	0	10000	other	0
8016	257	Picture	FMR	4095047	0	1	20053	1	0	20000	other	0
8016	257	Response	2	4100708	5660	0	NA	NA	NA	NA	NA	NA
8016	258	Picture	fix1	4115267	0	1	10026	1	0	10000	other	0
8016	259	Picture	HWR	4125460	0	1	20053	1	0	20000	other	0
8016	259	Response	1	4132987	7527	0	NA	NA	NA	NA	NA	NA
8016	260	Picture	fix1	4145680	0	1	10026	1	0	10000	other	0
8016	261	Picture	FMG	4155874	0	1	20053	1	0	20000	other	0
8016	261	Response	2	4162889	7015	0	NA	NA	NA	NA	NA	NA
8016	262	Picture	fix1	4176093	0	1	10026	1	0	10000	other	0
8016	263	Picture	FWR	4186287	0	1	20053	1	0	20000	other	0
8016	263	Response	2	4193187	6901	0	NA	NA	NA	NA	NA	NA
8016	264	Picture	fix1	4206506	0	1	10026	1	0	10000	other	0
8016	265	Picture	HMG	4216700	0	1	20053	1	0	20000	other	0
8016	265	Response	1	4222793	6093	0	NA	NA	NA	NA	NA	NA
8016	266	Picture	fix1	4236919	0	1	10026	1	0	10000	other	0
8016	267	Picture	HWG	4247280	0	1	20053	1	0	20000	other	0
8016	267	Response	1	4253984	6703	0	NA	NA	NA	NA	NA	NA
8016	268	Picture	fix1	4267500	0	1	10026	1	0	10000	other	0
8016	269	Picture	HMR	4277860	0	1	20053	1	0	20000	other	0
8016	269	Response	1	4284183	6323	0	NA	NA	NA	NA	NA	NA
8016	270	Picture	fix1	4298080	0	1	10026	1	0	10000	other	0
8016	271	Picture	FWG	4308273	0	1	20053	1	0	20000	other	0
8016	271	Response	2	4320029	11755	0	NA	NA	NA	NA	NA	NA
