Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
27	1	Picture	ripnp	10161	0	1	50131	1	0	50000	other	0
27	2	Picture	ricordaneutralprova	60459	0	1	50131	1	0	50000	other	0
27	3	Picture	tre	110757	0	1	10026	1	0	10000	other	0
27	4	Picture	due	120951	0	1	10026	1	0	10000	other	0
27	5	Picture	uno	131144	0	1	10026	1	0	10000	other	0
27	6	Picture	zero	141338	0	1	10026	1	0	10000	other	0
27	7	Picture	neutraltest	151531	0	1	167	1	0	10	other	0
27	8	Picture	NMM	151865	0	1	20053	1	0	20000	other	0
27	8	Response	1	159913	8048	0	NA	NA	NA	NA	NA	NA
27	9	Picture	fix1	172085	0	1	10026	1	0	10000	other	0
27	10	Picture	NWK	182278	0	1	20053	1	0	20000	other	0
27	10	Response	2	190028	7750	0	NA	NA	NA	NA	NA	NA
27	11	Picture	fix1	202498	0	1	10026	1	0	10000	other	0
27	12	Picture	NMK	212691	0	1	20053	1	0	20000	other	0
27	12	Response	1	221339	8648	0	NA	NA	NA	NA	NA	NA
27	13	Picture	fix1	232911	0	1	10026	1	0	10000	other	0
27	14	Picture	NWBK	243104	0	1	20053	1	0	20000	other	0
27	14	Response	2	247765	4661	0	NA	NA	NA	NA	NA	NA
27	15	Picture	fix1	263324	0	1	10026	1	0	10000	other	0
27	16	Picture	ripfp	273517	0	1	50131	1	0	50000	other	0
27	17	Picture	ricordafacceprova	323816	0	1	50131	1	0	50000	other	0
27	18	Picture	tre	374114	0	1	10026	1	0	10000	other	0
27	19	Picture	due	384307	0	1	10026	1	0	10000	other	0
27	20	Picture	uno	394501	0	1	10026	1	0	10000	other	0
27	21	Picture	zero	404694	0	1	10026	1	0	10000	other	0
27	22	Picture	faccetest	414887	0	1	167	1	0	10	other	0
27	23	Picture	FMG	415222	0	1	20053	1	0	20000	other	0
27	23	Response	2	425255	10034	0	NA	NA	NA	NA	NA	NA
27	24	Picture	fix1	435441	0	1	10026	1	0	10000	other	0
27	25	Picture	FWR	445635	0	1	20053	1	0	20000	other	0
27	25	Response	2	451978	6344	0	NA	NA	NA	NA	NA	NA
27	26	Picture	fix1	465854	0	1	10026	1	0	10000	other	0
27	27	Picture	HWG	476048	0	1	20053	1	0	20000	other	0
27	27	Response	1	483986	7938	0	NA	NA	NA	NA	NA	NA
27	28	Picture	fix1	496267	0	1	10026	1	0	10000	other	0
27	29	Picture	HMR	506461	0	1	20053	1	0	20000	other	0
27	29	Response	1	514398	7937	0	NA	NA	NA	NA	NA	NA
27	30	Picture	fix1	526680	0	1	10026	1	0	10000	other	0
27	31	Picture	ripn	536874	0	1	50131	1	0	50000	other	0
27	32	Picture	ricordaneutral	587172	0	1	50131	1	0	50000	other	0
27	33	Picture	avvneutral	637471	0	1	50131	1	0	50000	other	0
27	34	Picture	cinque	687769	0	1	10026	1	0	10000	other	0
27	35	Picture	quattro	697962	0	1	10026	1	0	10000	other	0
27	36	Picture	tre	708156	0	1	10026	1	0	10000	other	0
27	37	Picture	due	718349	0	1	10026	1	0	10000	other	0
27	38	Picture	uno	728543	0	1	10026	1	0	10000	other	0
27	39	Picture	zero	738736	0	1	10026	1	0	10000	other	0
27	40	Picture	pazzo	748929	0	1	167	1	0	10	other	0
27	41	Picture	NMBM	749263	0	1	20053	1	0	20000	other	0
27	41	Response	1	753515	4251	0	NA	NA	NA	NA	NA	NA
27	42	Picture	fix1	769483	0	1	10026	1	0	10000	other	0
27	43	Picture	NMK	779677	0	1	20053	1	0	20000	other	0
27	43	Response	1	785923	6247	0	NA	NA	NA	NA	NA	NA
27	44	Picture	fix1	799896	0	1	10026	1	0	10000	other	0
27	45	Picture	NWBM	810090	0	1	20053	1	0	20000	other	0
27	45	Response	2	813845	3756	0	NA	NA	NA	NA	NA	NA
27	46	Picture	fix1	830309	0	1	10026	1	0	10000	other	0
27	47	Picture	NWK	840503	0	1	20053	1	0	20000	other	0
27	47	Response	2	846354	5851	0	NA	NA	NA	NA	NA	NA
27	48	Picture	fix1	860722	0	1	10026	1	0	10000	other	0
27	49	Picture	NMBK	870916	0	1	20053	1	0	20000	other	0
27	49	Response	1	877268	6352	0	NA	NA	NA	NA	NA	NA
27	50	Picture	fix1	891135	0	1	10026	1	0	10000	other	0
27	51	Picture	NWM	901329	0	1	20053	1	0	20000	other	0
27	51	Response	2	905490	4161	0	NA	NA	NA	NA	NA	NA
27	52	Picture	fix1	921548	0	1	10026	1	0	10000	other	0
27	53	Picture	NMM	931742	0	1	20052	1	0	20000	other	0
27	53	Response	1	936207	4465	0	NA	NA	NA	NA	NA	NA
