Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
7	1	Picture	ripnp	10167	0	1	50132	1	0	50000	other	0
7	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
7	3	Picture	tre	110764	0	1	10026	1	0	10000	other	0
7	4	Picture	due	120957	0	1	10026	1	0	10000	other	0
7	5	Picture	uno	131151	0	1	10026	1	0	10000	other	0
7	6	Picture	zero	141344	0	1	10026	1	0	10000	other	0
7	7	Picture	neutraltest	151538	0	1	167	1	0	10	other	0
7	8	Picture	NMM	151872	0	1	20053	1	0	20000	other	0
7	8	Response	1	157437	5565	0	NA	NA	NA	NA	NA	NA
7	9	Picture	fix1	172092	0	1	10026	1	0	10000	other	0
7	10	Picture	NWK	182285	0	1	20053	1	0	20000	other	0
7	10	Response	2	190731	8447	0	NA	NA	NA	NA	NA	NA
7	11	Picture	fix1	202505	0	1	10026	1	0	10000	other	0
7	12	Picture	NMK	212698	0	1	20053	1	0	20000	other	0
7	12	Response	1	225557	12859	0	NA	NA	NA	NA	NA	NA
7	13	Picture	fix1	232918	0	1	10026	1	0	10000	other	0
7	14	Picture	NWBK	243111	0	1	20053	1	0	20000	other	0
7	14	Response	2	249489	6378	0	NA	NA	NA	NA	NA	NA
7	15	Picture	fix1	263331	0	1	10026	1	0	10000	other	0
7	16	Picture	ripfp	273524	0	1	50131	1	0	50000	other	0
7	17	Picture	ricordafacceprova	323823	0	1	50132	1	0	50000	other	0
7	18	Picture	tre	374121	0	1	10026	1	0	10000	other	0
7	19	Picture	due	384315	0	1	10026	1	0	10000	other	0
7	20	Picture	uno	394508	0	1	10026	1	0	10000	other	0
7	21	Picture	zero	404702	0	1	10026	1	0	10000	other	0
7	22	Picture	faccetest	414895	0	1	167	1	0	10	other	0
7	23	Picture	FMG	415229	0	1	20053	1	0	20000	other	0
7	23	Response	2	429225	13995	0	NA	NA	NA	NA	NA	NA
7	24	Picture	fix1	435449	0	1	10026	1	0	10000	other	0
7	25	Picture	FWR	445642	0	1	20053	1	0	20000	other	0
7	25	Response	2	451965	6323	0	NA	NA	NA	NA	NA	NA
7	26	Picture	fix1	465862	0	1	10026	1	0	10000	other	0
7	27	Picture	HWG	476055	0	1	20053	1	0	20000	other	0
7	27	Response	1	480168	4112	0	NA	NA	NA	NA	NA	NA
7	28	Picture	fix1	496275	0	1	10026	1	0	10000	other	0
7	29	Picture	HMR	506469	0	1	20053	1	0	20000	other	0
7	29	Response	1	513932	7463	0	NA	NA	NA	NA	NA	NA
