Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
18	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
18	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
18	3	Picture	tre	110764	0	1	10026	1	0	10000	other	0
18	4	Picture	due	120957	0	1	10026	1	0	10000	other	0
18	5	Picture	uno	131150	0	1	10026	1	0	10000	other	0
18	6	Picture	zero	141343	0	1	10026	1	0	10000	other	0
18	7	Picture	neutraltest	151537	0	1	167	1	0	10	other	0
18	8	Picture	NMM	151871	0	1	20052	1	0	20000	other	0
18	8	Response	1	163029	11158	0	NA	NA	NA	NA	NA	NA
18	9	Picture	fix1	172090	0	1	10026	1	0	10000	other	0
18	10	Picture	NWK	182284	0	1	20052	1	0	20000	other	0
18	10	Response	2	191789	9505	0	NA	NA	NA	NA	NA	NA
18	11	Picture	fix1	202503	0	1	10026	1	0	10000	other	0
18	12	Picture	NMK	212697	0	1	20052	1	0	20000	other	0
18	12	Response	1	220751	8054	0	NA	NA	NA	NA	NA	NA
18	13	Picture	fix1	232916	0	1	10026	1	0	10000	other	0
18	14	Picture	NWBK	243110	0	1	20053	1	0	20000	other	0
18	14	Response	2	249414	6304	0	NA	NA	NA	NA	NA	NA
18	15	Picture	fix1	263329	0	1	10026	1	0	10000	other	0
18	16	Picture	ripfp	273523	0	1	50131	1	0	50000	other	0
18	17	Picture	ricordafacceprova	323821	0	1	50131	1	0	50000	other	0
18	18	Picture	tre	374119	0	1	10026	1	0	10000	other	0
18	19	Picture	due	384312	0	1	10026	1	0	10000	other	0
18	20	Picture	uno	394506	0	1	10026	1	0	10000	other	0
18	21	Picture	zero	404699	0	1	10026	1	0	10000	other	0
18	22	Picture	faccetest	414892	0	1	167	1	0	10	other	0
18	23	Picture	FMG	415227	0	1	20052	1	0	20000	other	0
18	23	Response	1	425319	10092	0	NA	NA	NA	NA	NA	NA
18	24	Picture	fix1	435446	0	1	10026	1	0	10000	other	0
18	25	Picture	FWR	445640	0	1	20052	1	0	20000	other	0
18	26	Picture	fix1	465859	0	1	10026	1	0	10000	other	0
18	27	Picture	HWG	476053	0	1	20052	1	0	20000	other	0
18	27	Response	1	485469	9416	0	NA	NA	NA	NA	NA	NA
18	28	Picture	fix1	496272	0	1	10026	1	0	10000	other	0
18	29	Picture	HMR	506465	0	1	20052	1	0	20000	other	0
18	29	Response	1	515247	8782	0	NA	NA	NA	NA	NA	NA
18	30	Picture	fix1	526685	0	1	10008	19	0	10000	other	0
18	31	Picture	ripn	536878	0	1	50131	1	0	50000	other	0
18	32	Picture	ricordaneutral	587177	0	1	50131	1	0	50000	other	0
18	33	Picture	avvneutral	637475	0	1	50131	1	0	50000	other	0
18	34	Picture	cinque	687773	0	1	10026	1	0	10000	other	0
18	35	Picture	quattro	697967	0	1	10026	1	0	10000	other	0
18	36	Picture	tre	708160	0	1	10026	1	0	10000	other	0
18	37	Picture	due	718353	0	1	10026	1	0	10000	other	0
18	38	Picture	uno	728547	0	1	10026	1	0	10000	other	0
