Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty_1	ReqTime	ReqDur	Stim Type	Pair Index
8064	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
8064	2	Picture	ricordaneutralprova	60466	0	1	50132	1	0	50000	other	0
8064	3	Picture	tre	110764	0	1	10026	1	0	10000	other	0
8064	4	Picture	due	120958	0	1	10026	1	0	10000	other	0
8064	5	Picture	uno	131151	0	1	10026	1	0	10000	other	0
8064	6	Picture	zero	141344	0	1	10026	1	0	10000	other	0
8064	7	Picture	neutraltest	151538	0	1	167	1	0	10	other	0
8064	8	Picture	NMM	151872	0	1	20053	1	0	20000	other	0
8064	8	Response	1	158079	6207	0	NA	NA	NA	NA	NA	NA
8064	9	Picture	fix1	172092	0	1	10026	1	0	10000	other	0
8064	10	Picture	NWK	182285	0	1	20053	1	0	20000	other	0
8064	10	Response	2	189674	7388	0	NA	NA	NA	NA	NA	NA
8064	11	Picture	fix1	202505	0	1	10026	1	0	10000	other	0
8064	12	Picture	NMK	212698	0	1	20053	1	0	20000	other	0
8064	12	Response	1	220570	7871	0	NA	NA	NA	NA	NA	NA
8064	13	Picture	fix1	232918	0	1	10026	1	0	10000	other	0
8064	14	Picture	NWBK	243111	0	1	20053	1	0	20000	other	0
8064	14	Response	2	248683	5572	0	NA	NA	NA	NA	NA	NA
8064	15	Picture	fix1	263331	0	1	10026	1	0	10000	other	0
8064	16	Picture	ripfp	273524	0	1	50131	1	0	50000	other	0
8064	17	Picture	ricordafacceprova	323823	0	1	50132	1	0	50000	other	0
8064	18	Picture	tre	374122	0	1	10026	1	0	10000	other	0
8064	19	Picture	due	384315	0	1	10026	1	0	10000	other	0
8064	20	Picture	uno	394508	0	1	10026	1	0	10000	other	0
8064	21	Picture	zero	404702	0	1	10026	1	0	10000	other	0
8064	22	Picture	faccetest	414895	0	1	167	1	0	10	other	0
8064	23	Picture	FMG	415229	0	1	20053	1	0	20000	other	0
8064	23	Response	1	421341	6112	0	NA	NA	NA	NA	NA	NA
8064	24	Picture	fix1	435449	0	1	10026	1	0	10000	other	0
8064	25	Picture	FWR	445643	0	1	20053	1	0	20000	other	0
8064	25	Response	2	453628	7986	0	NA	NA	NA	NA	NA	NA
8064	26	Picture	fix1	465862	0	1	10026	1	0	10000	other	0
8064	27	Picture	HWG	476056	0	1	20053	1	0	20000	other	0
8064	27	Response	1	485816	9761	0	NA	NA	NA	NA	NA	NA
8064	28	Picture	fix1	496275	0	1	10026	1	0	10000	other	0
8064	29	Picture	HMR	506469	0	1	20053	1	0	20000	other	0
8064	29	Response	1	515619	9150	0	NA	NA	NA	NA	NA	NA
8064	30	Picture	fix1	526689	0	1	10026	1	0	10000	other	0
8064	31	Picture	ripn	536882	0	1	50132	1	0	50000	other	0
8064	32	Picture	ricordaneutral	587181	0	1	50131	1	0	50000	other	0
8064	33	Picture	avvneutral	637479	0	1	50131	1	0	50000	other	0
8064	34	Picture	cinque	687778	0	1	10026	1	0	10000	other	0
8064	35	Picture	quattro	697971	0	1	10026	1	0	10000	other	0
8064	36	Picture	tre	708165	0	1	10026	1	0	10000	other	0
8064	37	Picture	due	718358	0	1	10026	1	0	10000	other	0
8064	38	Picture	uno	728551	0	1	10026	1	0	10000	other	0
8064	39	Picture	zero	738745	0	1	10026	1	0	10000	other	0
8064	40	Picture	pazzo	748938	0	1	167	1	0	10	other	0
8064	41	Picture	NMBM	749272	0	1	20053	1	0	20000	other	0
8064	41	Response	1	754528	5255	0	NA	NA	NA	NA	NA	NA
8064	42	Picture	fix1	769492	0	1	10026	1	0	10000	other	0
8064	43	Picture	NMK	779686	0	1	20053	1	0	20000	other	0
8064	43	Response	1	786218	6532	0	NA	NA	NA	NA	NA	NA
8064	44	Picture	fix1	799905	0	1	10026	1	0	10000	other	0
8064	45	Picture	NWBM	810099	0	1	20053	1	0	20000	other	0
8064	45	Response	2	817015	6916	0	NA	NA	NA	NA	NA	NA
8064	46	Picture	fix1	830318	0	1	10026	1	0	10000	other	0
8064	47	Picture	NWK	840512	0	1	20053	1	0	20000	other	0
8064	47	Response	2	845726	5215	0	NA	NA	NA	NA	NA	NA
8064	48	Picture	fix1	860732	0	1	10026	1	0	10000	other	0
8064	49	Picture	NMBK	870925	0	1	20053	1	0	20000	other	0
8064	49	Response	1	877920	6995	0	NA	NA	NA	NA	NA	NA
8064	50	Picture	fix1	891145	0	1	10026	1	0	10000	other	0
8064	51	Picture	NWM	901338	0	1	20053	1	0	20000	other	0
8064	51	Response	2	906724	5386	0	NA	NA	NA	NA	NA	NA
8064	52	Picture	fix1	921558	0	1	10026	1	0	10000	other	0
8064	53	Picture	NMM	931751	0	1	20053	1	0	20000	other	0
8064	53	Response	1	936927	5176	0	NA	NA	NA	NA	NA	NA
8064	54	Picture	fix1	951971	0	1	10026	1	0	10000	other	0
8064	55	Picture	NWBK	962164	0	1	20053	1	0	20000	other	0
8064	55	Response	2	967427	5262	0	NA	NA	NA	NA	NA	NA
8064	56	Picture	fix1	982384	0	1	10026	1	0	10000	other	0
8064	57	Picture	NMBM	992578	0	1	20053	1	0	20000	other	0
8064	57	Response	1	998125	5547	0	NA	NA	NA	NA	NA	NA
8064	58	Picture	fix1	1012797	0	1	10026	1	0	10000	other	0
8064	59	Picture	NMK	1022991	0	1	20053	1	0	20000	other	0
8064	59	Response	1	1032104	9114	0	NA	NA	NA	NA	NA	NA
8064	60	Picture	fix1	1043210	0	1	10026	1	0	10000	other	0
8064	61	Picture	NWBM	1053404	0	1	20053	1	0	20000	other	0
8064	61	Response	2	1060918	7514	0	NA	NA	NA	NA	NA	NA
8064	62	Picture	fix1	1073623	0	1	10026	1	0	10000	other	0
8064	63	Picture	NWK	1083817	0	1	20053	1	0	20000	other	0
8064	63	Response	2	1089135	5318	0	NA	NA	NA	NA	NA	NA
8064	64	Picture	fix1	1104037	0	1	10026	1	0	10000	other	0
8064	65	Picture	NMBK	1114230	0	1	20053	1	0	20000	other	0
8064	65	Response	1	1118742	4512	0	NA	NA	NA	NA	NA	NA
8064	66	Picture	fix1	1134450	0	1	10009	18	0	10000	other	0
8064	67	Picture	NWM	1144643	0	1	20053	1	0	20000	other	0
8064	67	Response	2	1149641	4998	0	NA	NA	NA	NA	NA	NA
8064	68	Picture	fix1	1164863	0	1	10193	1	0	10000	other	0
8064	69	Picture	NMM	1175223	0	1	20053	1	0	20000	other	0
8064	69	Response	1	1181931	6708	0	NA	NA	NA	NA	NA	NA
8064	70	Picture	fix1	1195443	0	1	10026	1	0	10000	other	0
8064	71	Picture	NWBK	1205636	0	1	20053	1	0	20000	other	0
8064	71	Response	2	1212831	7194	0	NA	NA	NA	NA	NA	NA
8064	72	Picture	fix1	1225856	0	1	10026	1	0	10000	other	0
8064	73	Picture	NMBM	1236050	0	1	20053	1	0	20000	other	0
8064	73	Response	1	1241348	5298	0	NA	NA	NA	NA	NA	NA
8064	74	Picture	fix1	1256269	0	1	10026	1	0	10000	other	0
8064	75	Picture	NMK	1266463	0	1	20053	1	0	20000	other	0
8064	75	Response	1	1273339	6876	0	NA	NA	NA	NA	NA	NA
8064	76	Picture	fix1	1286682	0	1	10026	1	0	10000	other	0
8064	77	Picture	NWBM	1296876	0	1	20053	1	0	20000	other	0
8064	77	Response	2	1302649	5773	0	NA	NA	NA	NA	NA	NA
8064	78	Picture	fix1	1317096	0	1	10026	1	0	10000	other	0
8064	79	Picture	NWK	1327289	0	1	20053	1	0	20000	other	0
8064	79	Response	2	1334542	7253	0	NA	NA	NA	NA	NA	NA
8064	80	Picture	fix1	1347509	0	1	10026	1	0	10000	other	0
8064	81	Picture	NMBK	1357702	0	1	20053	1	0	20000	other	0
8064	81	Response	1	1364475	6773	0	NA	NA	NA	NA	NA	NA
8064	82	Picture	fix1	1377922	0	1	10026	1	0	10000	other	0
8064	83	Picture	NWM	1388115	0	1	20053	1	0	20000	other	0
8064	83	Response	2	1393261	5146	0	NA	NA	NA	NA	NA	NA
8064	84	Picture	fix1	1408335	0	1	10026	1	0	10000	other	0
8064	85	Picture	NMM	1418528	0	1	20053	1	0	20000	other	0
8064	85	Response	1	1423663	5135	0	NA	NA	NA	NA	NA	NA
8064	86	Picture	fix1	1438748	0	1	10026	1	0	10000	other	0
8064	87	Picture	NWBK	1448942	0	1	20053	1	0	20000	other	0
8064	87	Response	2	1454266	5325	0	NA	NA	NA	NA	NA	NA
8064	88	Picture	fix1	1469161	0	1	10026	1	0	10000	other	0
8064	89	Picture	NMBM	1479355	0	1	20053	1	0	20000	other	0
8064	89	Response	1	1484372	5017	0	NA	NA	NA	NA	NA	NA
8064	90	Picture	fix1	1499574	0	1	10026	1	0	10000	other	0
8064	91	Picture	NMK	1509768	0	1	20053	1	0	20000	other	0
8064	91	Response	1	1518553	8785	0	NA	NA	NA	NA	NA	NA
8064	92	Picture	fix1	1529987	0	1	10026	1	0	10000	other	0
8064	93	Picture	NWBM	1540181	0	1	20053	1	0	20000	other	0
8064	93	Response	2	1546275	6094	0	NA	NA	NA	NA	NA	NA
8064	94	Picture	fix1	1560401	0	1	10026	1	0	10000	other	0
8064	95	Picture	NWK	1570594	0	1	20053	1	0	20000	other	0
8064	95	Response	2	1581650	11056	0	NA	NA	NA	NA	NA	NA
8064	96	Picture	fix1	1590814	0	1	10026	1	0	10000	other	0
8064	97	Picture	NMBK	1601007	0	1	20053	1	0	20000	other	0
8064	97	Response	1	1612654	11647	0	NA	NA	NA	NA	NA	NA
8064	98	Picture	fix1	1621227	0	1	10026	1	0	10000	other	0
8064	99	Picture	NWM	1631420	0	1	20053	1	0	20000	other	0
8064	99	Response	2	1636403	4983	0	NA	NA	NA	NA	NA	NA
8064	100	Picture	fix1	1651640	0	1	10026	1	0	10000	other	0
8064	101	Picture	NMM	1661834	0	1	20053	1	0	20000	other	0
8064	101	Response	1	1673566	11733	0	NA	NA	NA	NA	NA	NA
8064	102	Picture	fix1	1682053	0	1	10026	1	0	10000	other	0
8064	103	Picture	NWBK	1692247	0	1	20053	1	0	20000	other	0
8064	103	Response	2	1701488	9241	0	NA	NA	NA	NA	NA	NA
8064	104	Picture	fix1	1712466	0	1	10026	1	0	10000	other	0
8064	105	Picture	NMBM	1722660	0	1	20053	1	0	20000	other	0
8064	105	Response	1	1731100	8440	0	NA	NA	NA	NA	NA	NA
8064	106	Picture	fix1	1742879	0	1	10026	1	0	10000	other	0
8064	107	Picture	NMK	1753073	0	1	20053	1	0	20000	other	0
8064	107	Response	1	1762999	9926	0	NA	NA	NA	NA	NA	NA
8064	108	Picture	fix1	1773293	0	1	10026	1	0	10000	other	0
8064	109	Picture	NWBM	1783486	0	1	20053	1	0	20000	other	0
8064	109	Response	2	1790226	6740	0	NA	NA	NA	NA	NA	NA
8064	110	Picture	fix1	1803706	0	1	10026	1	0	10000	other	0
8064	111	Picture	NWK	1813899	0	1	20053	1	0	20000	other	0
8064	111	Response	2	1823418	9519	0	NA	NA	NA	NA	NA	NA
8064	112	Picture	fix1	1834119	0	1	10026	1	0	10000	other	0
8064	113	Picture	NMBK	1844312	0	1	20053	1	0	20000	other	0
8064	113	Response	1	1853627	9315	0	NA	NA	NA	NA	NA	NA
8064	114	Picture	fix1	1864532	0	1	10026	1	0	10000	other	0
8064	115	Picture	NWM	1874725	0	1	20053	1	0	20000	other	0
8064	115	Response	2	1881949	7223	0	NA	NA	NA	NA	NA	NA
8064	116	Picture	fix1	1894945	0	1	10026	1	0	10000	other	0
8064	117	Picture	NMM	1905138	0	1	20053	1	0	20000	other	0
8064	117	Response	1	1911663	6525	0	NA	NA	NA	NA	NA	NA
8064	118	Picture	fix1	1925358	0	1	10026	1	0	10000	other	0
8064	119	Picture	NWBK	1935552	0	1	20053	1	0	20000	other	0
8064	119	Response	2	1941874	6323	0	NA	NA	NA	NA	NA	NA
8064	120	Picture	fix1	1955771	0	1	10026	1	0	10000	other	0
8064	121	Picture	NMBM	1965965	0	1	20053	1	0	20000	other	0
8064	121	Response	1	1973774	7809	0	NA	NA	NA	NA	NA	NA
8064	122	Picture	fix1	1986185	0	1	10026	1	0	10000	other	0
8064	123	Picture	NMK	1996378	0	1	20053	1	0	20000	other	0
8064	123	Response	1	2005773	9395	0	NA	NA	NA	NA	NA	NA
8064	124	Picture	fix1	2016598	0	1	10026	1	0	10000	other	0
8064	125	Picture	NWBM	2026791	0	1	20053	1	0	20000	other	0
8064	125	Response	2	2032307	5515	0	NA	NA	NA	NA	NA	NA
8064	126	Picture	fix1	2047011	0	1	10026	1	0	10000	other	0
8064	127	Picture	NWK	2057204	0	1	20053	1	0	20000	other	0
8064	127	Response	2	2063511	6307	0	NA	NA	NA	NA	NA	NA
8064	128	Picture	fix1	2077424	0	1	10026	1	0	10000	other	0
8064	129	Picture	NMBK	2087617	0	1	20053	1	0	20000	other	0
8064	129	Response	1	2094518	6901	0	NA	NA	NA	NA	NA	NA
8064	130	Picture	fix1	2107837	0	1	10026	1	0	10000	other	0
8064	131	Picture	NWM	2118030	0	1	20053	1	0	20000	other	0
8064	131	Response	2	2126717	8687	0	NA	NA	NA	NA	NA	NA
8064	132	Picture	fix1	2138250	0	1	10193	1	0	10000	other	0
8064	133	Picture	NMM	2148611	0	1	20053	1	0	20000	other	0
8064	133	Response	1	2155637	7027	0	NA	NA	NA	NA	NA	NA
8064	134	Picture	fix1	2168830	0	1	10026	1	0	10000	other	0
8064	135	Picture	NWBK	2179024	0	1	20053	1	0	20000	other	0
8064	135	Response	2	2186545	7521	0	NA	NA	NA	NA	NA	NA
8064	136	Picture	fix1	2199244	0	1	10026	1	0	10000	other	0
8064	137	Picture	NMBM	2209437	0	1	20053	1	0	20000	other	0
8064	137	Response	1	2217353	7916	0	NA	NA	NA	NA	NA	NA
8064	138	Picture	fix1	2229657	0	1	10026	1	0	10000	other	0
8064	139	Picture	NMK	2239850	0	1	20053	1	0	20000	other	0
8064	139	Response	1	2247564	7714	0	NA	NA	NA	NA	NA	NA
8064	140	Picture	fix1	2260070	0	1	10026	1	0	10000	other	0
8064	141	Picture	NWBM	2270263	0	1	20053	1	0	20000	other	0
8064	141	Response	2	2276783	6520	0	NA	NA	NA	NA	NA	NA
8064	142	Picture	fix1	2290483	0	1	10026	1	0	10000	other	0
8064	143	Picture	NWK	2300676	0	1	20053	1	0	20000	other	0
8064	143	Response	2	2309382	8705	0	NA	NA	NA	NA	NA	NA
8064	144	Picture	fix1	2320896	0	1	10026	1	0	10000	other	0
8064	145	Picture	NMBK	2331089	0	1	20053	1	0	20000	other	0
8064	145	Response	1	2343072	11983	0	NA	NA	NA	NA	NA	NA
