Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
NA	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
NA	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
NA	3	Picture	tre	110764	0	1	10026	1	0	10000	other	0
NA	4	Picture	due	120957	0	1	10026	1	0	10000	other	0
NA	5	Picture	uno	131150	0	1	10026	1	0	10000	other	0
NA	6	Picture	zero	141344	0	1	10026	1	0	10000	other	0
NA	7	Picture	neutraltest	151537	0	1	167	1	0	10	other	0
NA	8	Picture	NMM	151871	0	1	20053	1	0	20000	other	0
NA	8	Response	1	162439	10568	0	NA	NA	NA	NA	NA	NA
NA	9	Picture	fix1	172091	0	1	10026	1	0	10000	other	0
NA	10	Picture	NWK	182284	0	1	20053	1	0	20000	other	0
NA	10	Response	2	195626	13342	0	NA	NA	NA	NA	NA	NA
NA	11	Picture	fix1	202504	0	1	10026	1	0	10000	other	0
NA	12	Picture	NMK	212697	0	1	20053	1	0	20000	other	0
NA	12	Response	1	225532	12835	0	NA	NA	NA	NA	NA	NA
NA	13	Picture	fix1	232917	0	1	10026	1	0	10000	other	0
NA	14	Picture	NWBK	243110	0	1	20053	1	0	20000	other	0
NA	14	Response	2	250969	7859	0	NA	NA	NA	NA	NA	NA
NA	15	Picture	fix1	263330	0	1	10026	1	0	10000	other	0
NA	16	Picture	ripfp	273523	0	1	50131	1	0	50000	other	0
NA	17	Picture	ricordafacceprova	323821	0	1	50131	1	0	50000	other	0
NA	18	Picture	tre	374120	0	1	10026	1	0	10000	other	0
NA	19	Picture	due	384313	0	1	10026	1	0	10000	other	0
NA	20	Picture	uno	394507	0	1	10026	1	0	10000	other	0
NA	21	Picture	zero	404700	0	1	10026	1	0	10000	other	0
NA	22	Picture	faccetest	414893	0	1	167	1	0	10	other	0
NA	23	Picture	FMG	415227	0	1	20053	1	0	20000	other	0
NA	23	Response	2	426536	11309	0	NA	NA	NA	NA	NA	NA
NA	24	Picture	fix1	435447	0	1	10026	1	0	10000	other	0
NA	25	Picture	FWR	445640	0	1	20052	1	0	20000	other	0
NA	25	Response	2	453162	7521	0	NA	NA	NA	NA	NA	NA
NA	26	Picture	fix1	465860	0	1	10026	1	0	10000	other	0
NA	27	Picture	HWG	476053	0	1	20053	1	0	20000	other	0
NA	27	Response	1	487340	11287	0	NA	NA	NA	NA	NA	NA
NA	28	Picture	fix1	496273	0	1	10026	1	0	10000	other	0
NA	29	Picture	HMR	506466	0	1	20052	1	0	20000	other	0
NA	29	Response	1	512181	5714	0	NA	NA	NA	NA	NA	NA
NA	30	Picture	fix1	526686	0	1	10026	1	0	10000	other	0
NA	31	Picture	ripn	536879	0	1	50131	1	0	50000	other	0
NA	32	Picture	ricordaneutral	587178	0	1	50131	1	0	50000	other	0
NA	33	Picture	avvneutral	637476	0	1	50131	1	0	50000	other	0
NA	34	Picture	cinque	687775	0	1	10026	1	0	10000	other	0
NA	35	Picture	quattro	697968	0	1	10026	1	0	10000	other	0
NA	36	Picture	tre	708161	0	1	10026	1	0	10000	other	0
NA	37	Picture	due	718355	0	1	10026	1	0	10000	other	0
NA	38	Picture	uno	728548	0	1	10026	1	0	10000	other	0
NA	39	Picture	zero	738741	0	1	10026	1	0	10000	other	0
NA	40	Picture	pazzo	748935	0	1	167	1	0	10	other	0
NA	41	Picture	NMBM	749269	0	1	20053	1	0	20000	other	0
NA	41	Response	1	754908	5639	0	NA	NA	NA	NA	NA	NA
NA	42	Picture	fix1	769489	0	1	10026	1	0	10000	other	0
NA	43	Picture	NMK	779682	0	1	20053	1	0	20000	other	0
NA	43	Response	1	786503	6821	0	NA	NA	NA	NA	NA	NA
NA	44	Picture	fix1	799902	0	1	10026	1	0	10000	other	0
NA	45	Picture	NWBM	810095	0	1	20053	1	0	20000	other	0
NA	45	Response	2	815415	5320	0	NA	NA	NA	NA	NA	NA
NA	46	Picture	fix1	830315	0	1	10026	1	0	10000	other	0
NA	47	Picture	NWK	840508	0	1	20053	1	0	20000	other	0
NA	47	Response	2	845319	4811	0	NA	NA	NA	NA	NA	NA
