Subject	Trial	Event Type	Code	Time	TTime	Uncertainty...7	Duration	Uncertainty...9	ReqTime	ReqDur	Stim Type	Pair Index
30	1	Picture	ripnp	10167	0	1	50131	1	0	50000	other	0
30	2	Picture	ricordaneutralprova	60465	0	1	50131	1	0	50000	other	0
30	3	Picture	tre	110763	0	1	10026	1	0	10000	other	0
30	4	Picture	due	120956	0	1	10026	1	0	10000	other	0
30	5	Picture	uno	131149	0	1	10026	1	0	10000	other	0
30	6	Picture	zero	141342	0	1	10026	1	0	10000	other	0
30	7	Picture	neutraltest	151535	0	1	167	1	0	10	other	0
30	8	Picture	NMM	151870	0	1	20052	1	0	20000	other	0
30	9	Picture	fix1	172089	0	1	10026	1	0	10000	other	0
30	10	Picture	NWK	182282	0	1	20052	1	0	20000	other	0
30	10	Response	1	188300	6018	0	NA	NA	NA	NA	NA	NA
30	11	Picture	fix1	202502	0	1	10026	1	0	10000	other	0
30	11	Response	2	204340	1838	0	NA	NA	NA	NA	NA	NA
30	12	Picture	NMK	212695	0	1	20052	1	0	20000	other	0
30	13	Picture	fix1	232914	0	1	10026	1	0	10000	other	0
30	13	Response	1	240202	7288	0	NA	NA	NA	NA	NA	NA
30	14	Picture	NWBK	243107	0	1	20052	1	0	20000	other	0
30	14	Response	2	259728	16620	0	NA	NA	NA	NA	NA	NA
30	15	Picture	fix1	263327	0	1	10026	1	0	10000	other	0
30	16	Picture	ripfp	273520	0	1	50131	1	0	50000	other	0
30	17	Picture	ricordafacceprova	323818	0	1	50131	1	0	50000	other	0
30	18	Picture	tre	374116	0	1	10026	1	0	10000	other	0
30	19	Picture	due	384309	0	1	10013	13	0	10000	other	0
30	20	Picture	uno	394502	0	1	10026	1	0	10000	other	0
30	21	Picture	zero	404695	0	1	10026	1	0	10000	other	0
30	22	Picture	faccetest	414889	0	1	167	1	0	10	other	0
30	23	Picture	FMG	415223	0	1	20052	1	0	20000	other	0
30	23	Response	2	429683	14460	0	NA	NA	NA	NA	NA	NA
30	24	Picture	fix1	435442	0	1	10026	1	0	10000	other	0
30	25	Picture	FWR	445635	0	1	20052	1	0	20000	other	0
30	25	Response	2	458176	12540	0	NA	NA	NA	NA	NA	NA
30	26	Picture	fix1	465855	0	1	10026	1	0	10000	other	0
30	27	Picture	HWG	476048	0	1	20052	1	0	20000	other	0
30	27	Response	1	482884	6836	0	NA	NA	NA	NA	NA	NA
30	28	Picture	fix1	496267	0	1	10026	1	0	10000	other	0
30	29	Picture	HMR	506461	0	1	20052	1	0	20000	other	0
30	29	Response	1	516360	9899	0	NA	NA	NA	NA	NA	NA
30	30	Picture	fix1	526680	0	1	10026	1	0	10000	other	0
30	31	Picture	ripn	536873	0	1	50131	1	0	50000	other	0
30	32	Picture	ricordaneutral	587171	0	1	50131	1	0	50000	other	0
30	33	Picture	avvneutral	637469	0	1	50131	1	0	50000	other	0
